"state","report_years","years_max","base_population","category","subcategory","geo_unit","geography","measure_group","measure_value","indicator","estimate","confidence_level","confidence_value","order"
"Idaho","2004-2005",2005,"grade 3","all","total","public health district","Public health district 5","treatment need","urgent","treatment need: urgent",2.6,"upper_CI",3.6,9998460
"Idaho","2004-2005",2005,"grade 3","all","total","public health district","Public health district 6","treatment need","none","treatment need: none",75.6,"lower_CI",69.9,1541
"Idaho","2004-2005",2005,"grade 3","all","total","public health district","Public health district 6","treatment need","none","treatment need: none",75.6,"upper_CI",81.3,9998458
"Idaho","2004-2005",2005,"grade 3","all","total","public health district","Public health district 6","dental sealants","present","dental sealants",73.8,"lower_CI",66.4,1543
"Idaho","2004-2005",2005,"grade 3","all","total","public health district","Public health district 6","dental sealants","present","dental sealants",73.8,"upper_CI",81.2,9998456
"Idaho","2004-2005",2005,"grade 3","all","total","public health district","Public health district 6","caries","any history","caries experience",70.5,"lower_CI",65.7,1545
"Idaho","2004-2005",2005,"grade 3","all","total","public health district","Public health district 6","caries","any history","caries experience",70.5,"upper_CI",75.3,9998454
"Idaho","2004-2005",2005,"grade 3","all","total","public health district","Public health district 6","caries","untreated","untreated caries",24.9,"lower_CI",19.4,1547
"Idaho","2004-2005",2005,"grade 3","all","total","public health district","Public health district 6","caries","untreated","untreated caries",24.9,"upper_CI",30.4,9998452
"Idaho","2004-2005",2005,"grade 3","all","total","public health district","Public health district 6","treatment need","early","treatment need: early",24,"lower_CI",18.2,1549
"Idaho","2004-2005",2005,"grade 3","all","total","public health district","Public health district 6","treatment need","early","treatment need: early",24,"upper_CI",29.8,9998450
"Idaho","2004-2005",2005,"grade 3","all","total","public health district","Public health district 6","treatment need","urgent","treatment need: urgent",0.4,"lower_CI",0,1551
"Idaho","2004-2005",2005,"grade 3","all","total","public health district","Public health district 6","treatment need","urgent","treatment need: urgent",0.4,"upper_CI",0.8,9998448
"Idaho","2004-2005",2005,"grade 3","all","total","public health district","Public health district 7","caries","any history","caries experience",79.4,"lower_CI",76.6,1553
"Idaho","2004-2005",2005,"grade 3","all","total","public health district","Public health district 7","caries","any history","caries experience",79.4,"upper_CI",82.2,9998446
"Idaho","2004-2005",2005,"grade 3","all","total","public health district","Public health district 7","treatment need","none","treatment need: none",67.6,"lower_CI",62.6,1555
"Idaho","2004-2005",2005,"grade 3","all","total","public health district","Public health district 7","treatment need","none","treatment need: none",67.6,"upper_CI",72.5,9998444
"Idaho","2004-2005",2005,"grade 3","all","total","public health district","Public health district 7","dental sealants","present","dental sealants",57.7,"lower_CI",49.1,1557
"Idaho","2004-2005",2005,"grade 3","all","total","public health district","Public health district 7","dental sealants","present","dental sealants",57.7,"upper_CI",66.3,9998442
"Idaho","2004-2005",2005,"grade 3","all","total","public health district","Public health district 7","caries","untreated","untreated caries",37.3,"lower_CI",32.9,1559
"Idaho","2004-2005",2005,"grade 3","all","total","public health district","Public health district 7","caries","untreated","untreated caries",37.3,"upper_CI",41.7,9998440
"Idaho","2004-2005",2005,"grade 3","all","total","public health district","Public health district 7","treatment need","early","treatment need: early",24.4,"lower_CI",20.5,1561
"Idaho","2004-2005",2005,"grade 3","all","total","public health district","Public health district 7","treatment need","early","treatment need: early",24.4,"upper_CI",28.4,9998438
"Idaho","2004-2005",2005,"grade 3","all","total","public health district","Public health district 7","treatment need","urgent","treatment need: urgent",8,"lower_CI",5.6,1563
"Idaho","2004-2005",2005,"grade 3","all","total","public health district","Public health district 7","treatment need","urgent","treatment need: urgent",8,"upper_CI",10.4,9998436
"Ohio","2004-2005",2005,"grade 3","all","total","county","Putnum","caries","any history","caries experience",42.3,"lower_CI",23.1,1565
"Ohio","2004-2005",2005,"grade 3","all","total","county","Putnum","caries","any history","caries experience",42.3,"upper_CI",61.5,9998434
"Ohio","2004-2005",2005,"grade 3","all","total","county","Putnum","dental sealants","present","dental sealants",31.9,"lower_CI",26.7,1567
"Ohio","2004-2005",2005,"grade 3","all","total","county","Putnum","dental sealants","present","dental sealants",31.9,"upper_CI",37.2,9998432
"Ohio","2004-2005",2005,"grade 3","all","total","county","Putnum","caries","untreated","untreated caries",6.3,"lower_CI",0,1569
"Ohio","2004-2005",2005,"grade 3","all","total","county","Putnum","caries","untreated","untreated caries",6.3,"upper_CI",14,9998430
"Ohio","2004-2005",2005,"grade 3","all","total","county","Putnum","treatment need","early or urgent","treatment need: early or urgent",5.3,"lower_CI",0,1571
"Ohio","2004-2005",2005,"grade 3","all","total","county","Putnum","treatment need","early or urgent","treatment need: early or urgent",5.3,"upper_CI",11.5,9998428
"Ohio","2004-2005",2005,"grade 3","all","total","county","Richland","caries","any history","caries experience",61,"lower_CI",49,1573
"Ohio","2004-2005",2005,"grade 3","all","total","county","Richland","caries","any history","caries experience",61,"upper_CI",72.9,9998426
"Ohio","2004-2005",2005,"grade 3","all","total","county","Richland","dental sealants","present","dental sealants",53.8,"lower_CI",48.3,1575
"Ohio","2004-2005",2005,"grade 3","all","total","county","Richland","dental sealants","present","dental sealants",53.8,"upper_CI",59.3,9998424
"Ohio","2004-2005",2005,"grade 3","all","total","county","Richland","treatment need","early or urgent","treatment need: early or urgent",38.5,"lower_CI",24.9,1577
"Ohio","2004-2005",2005,"grade 3","all","total","county","Richland","treatment need","early or urgent","treatment need: early or urgent",38.5,"upper_CI",52.1,9998422
"Ohio","2004-2005",2005,"grade 3","all","total","county","Richland","caries","untreated","untreated caries",39.1,"lower_CI",26.5,1579
"Ohio","2004-2005",2005,"grade 3","all","total","county","Richland","caries","untreated","untreated caries",39.1,"upper_CI",51.6,9998420
"Ohio","2004-2005",2005,"grade 3","all","total","county","Ross","caries","any history","caries experience",60.5,"lower_CI",52.5,1581
"Ohio","2004-2005",2005,"grade 3","all","total","county","Ross","caries","any history","caries experience",60.5,"upper_CI",68.5,9998418
"Ohio","2004-2005",2005,"grade 3","all","total","county","Ross","caries","untreated","untreated caries",31.4,"lower_CI",12.8,1583
"Ohio","2004-2005",2005,"grade 3","all","total","county","Ross","caries","untreated","untreated caries",31.4,"upper_CI",50,9998416
"Ohio","2004-2005",2005,"grade 3","all","total","county","Ross","treatment need","early or urgent","treatment need: early or urgent",30,"lower_CI",13.5,1585
"Ohio","2004-2005",2005,"grade 3","all","total","county","Ross","treatment need","early or urgent","treatment need: early or urgent",30,"upper_CI",46.5,9998414
"Ohio","2004-2005",2005,"grade 3","all","total","county","Ross","dental sealants","present","dental sealants",35.9,"lower_CI",30,1587
"Ohio","2004-2005",2005,"grade 3","all","total","county","Ross","dental sealants","present","dental sealants",35.9,"upper_CI",41.9,9998412
"Ohio","2004-2005",2005,"grade 3","all","total","county","Rural/Non-Appalachian","caries","any history","caries experience",57,"lower_CI",NA,1589
"Ohio","2004-2005",2005,"grade 3","all","total","county","Rural/Non-Appalachian","caries","any history","caries experience",57,"upper_CI",NA,9998410
"Ohio","2004-2005",2005,"grade 3","all","total","county","Rural/Non-Appalachian","dental sealants","present","dental sealants",37,"lower_CI",NA,1591
"Ohio","2004-2005",2005,"grade 3","all","total","county","Rural/Non-Appalachian","dental sealants","present","dental sealants",37,"upper_CI",NA,9998408
"Ohio","2004-2005",2005,"grade 3","all","total","county","Rural/Non-Appalachian","treatment need","early or urgent","treatment need: early or urgent",24,"lower_CI",NA,1593
"Ohio","2004-2005",2005,"grade 3","all","total","county","Rural/Non-Appalachian","treatment need","early or urgent","treatment need: early or urgent",24,"upper_CI",NA,9998406
"Ohio","2004-2005",2005,"grade 3","all","total","county","Rural/Non-Appalachian","caries","untreated","untreated caries",23,"lower_CI",NA,1595
"Ohio","2004-2005",2005,"grade 3","all","total","county","Rural/Non-Appalachian","caries","untreated","untreated caries",23,"upper_CI",NA,9998404
"Ohio","2004-2005",2005,"grade 3","all","total","county","Sandusky","caries","any history","caries experience",61.1,"lower_CI",59.6,1597
"Ohio","2004-2005",2005,"grade 3","all","total","county","Sandusky","caries","any history","caries experience",61.1,"upper_CI",62.6,9998402
"Ohio","2004-2005",2005,"grade 3","all","total","county","Sandusky","dental sealants","present","dental sealants",51.4,"lower_CI",44,1599
"Ohio","2004-2005",2005,"grade 3","all","total","county","Sandusky","dental sealants","present","dental sealants",51.4,"upper_CI",58.8,9998400
"Ohio","2004-2005",2005,"grade 3","all","total","county","Sandusky","treatment need","early or urgent","treatment need: early or urgent",27.8,"lower_CI",12.8,1601
"Ohio","2004-2005",2005,"grade 3","all","total","county","Sandusky","treatment need","early or urgent","treatment need: early or urgent",27.8,"upper_CI",42.8,9998398
"Ohio","2004-2005",2005,"grade 3","all","total","county","Sandusky","caries","untreated","untreated caries",27.8,"lower_CI",12.8,1603
"Ohio","2004-2005",2005,"grade 3","all","total","county","Sandusky","caries","untreated","untreated caries",27.8,"upper_CI",42.8,9998396
"Ohio","2004-2005",2005,"grade 3","all","total","county","Scioto","dental sealants","present","dental sealants",53.7,"lower_CI",33.6,1605
"Ohio","2004-2005",2005,"grade 3","all","total","county","Scioto","dental sealants","present","dental sealants",53.7,"upper_CI",73.9,9998394
"Ohio","2004-2005",2005,"grade 3","all","total","county","Scioto","caries","any history","caries experience",65.9,"lower_CI",61.3,1607
"Ohio","2004-2005",2005,"grade 3","all","total","county","Scioto","caries","any history","caries experience",65.9,"upper_CI",70.6,9998392
"Ohio","2004-2005",2005,"grade 3","all","total","county","Scioto","treatment need","early or urgent","treatment need: early or urgent",45.2,"lower_CI",37.5,1609
"Ohio","2004-2005",2005,"grade 3","all","total","county","Scioto","treatment need","early or urgent","treatment need: early or urgent",45.2,"upper_CI",53,9998390
"Ohio","2004-2005",2005,"grade 3","all","total","county","Scioto","caries","untreated","untreated caries",45.2,"lower_CI",37.5,1611
"Ohio","2004-2005",2005,"grade 3","all","total","county","Scioto","caries","untreated","untreated caries",45.2,"upper_CI",53,9998388
"Ohio","2004-2005",2005,"grade 3","all","total","county","Seneca","caries","any history","caries experience",64.3,"lower_CI",58.3,1613
"Ohio","2004-2005",2005,"grade 3","all","total","county","Seneca","caries","any history","caries experience",64.3,"upper_CI",70.3,9998386
"Ohio","2004-2005",2005,"grade 3","all","total","county","Seneca","dental sealants","present","dental sealants",33.8,"lower_CI",32,1615
"Ohio","2004-2005",2005,"grade 3","all","total","county","Seneca","dental sealants","present","dental sealants",33.8,"upper_CI",35.5,9998384
"Ohio","2004-2005",2005,"grade 3","all","total","county","Seneca","treatment need","early or urgent","treatment need: early or urgent",23.4,"lower_CI",19.9,1617
"Ohio","2004-2005",2005,"grade 3","all","total","county","Seneca","treatment need","early or urgent","treatment need: early or urgent",23.4,"upper_CI",26.8,9998382
"Ohio","2004-2005",2005,"grade 3","all","total","county","Seneca","caries","untreated","untreated caries",23.2,"lower_CI",20.1,1619
"Ohio","2004-2005",2005,"grade 3","all","total","county","Seneca","caries","untreated","untreated caries",23.2,"upper_CI",26.2,9998380
"Ohio","2004-2005",2005,"grade 3","all","total","county","Shelby","caries","any history","caries experience",60.5,"lower_CI",52.9,1621
"Ohio","2004-2005",2005,"grade 3","all","total","county","Shelby","caries","any history","caries experience",60.5,"upper_CI",68.2,9998378
"Ohio","2004-2005",2005,"grade 3","all","total","county","Shelby","dental sealants","present","dental sealants",31.1,"lower_CI",6.5,1623
