PWS_ID,state,water_system_id,PWS_name,county,population,fluorided_status,fluoride_conc
AR-0000162,AR,162,VANNDALE-BIRDEYE WATER ASSOC,Poinsett,0,No,0
AR-0000163,AR,163,WYNNE WATERWORKS,Cross ,9009,Yes,0.7
AR-0000164,AR,164,FORDYCE WATER CO,Dallas ,4840,Yes,0.7
AR-0000165,AR,165,CARTHAGE WATER SEWER COMMITTEE,Dallas ,318,No,0
AR-0000166,AR,166,SPARKMAN WATERWORKS,Dallas ,1585,Yes,0.72
AR-0000167,AR,167,ARKANSAS CITY WATERWORKS,Desha ,621,No,0.25
AR-0000168,AR,168,KELSO-ROHWER WATER ASSOCIATION,Desha ,547,No,0
AR-0000169,AR,169,MITCHELLVILLE WATERWORKS,Desha ,484,No,0
AR-0000170,AR,170,MC GEHEE WATERWORKS,Desha ,4867,Yes,0.7
AR-0000171,AR,171,DUMAS WATERWORKS,Desha ,5989,Yes,0.7
AR-0000172,AR,172,PICKENS WATERWORKS,Desha ,192,No,0.27
AR-0000173,AR,173,REED WATERWORKS,Desha ,257,No,0.24
AR-0000174,AR,174,WATSON WATERWORKS,Desha ,327,No,0.2
AR-0000175,AR,175,NORTHERN OHIO WATER ASSOC,Poinsett ,720,Yes,0.7
AR-0000176,AR,176,MOUNTAIN PINE WATERWORKS,Garland ,844,No,0
AR-0000178,AR,178,BOIS D'ARC WATER SYSTEM,Hempstead ,130,Yes,0.94
AR-0000179,AR,179,BOWSER WATER ASSN,Drew ,548,Yes,0.7
AR-0000180,AR,180,CROWLEYS RIDGE WATER ASSOC,Poinsett ,3943,No,0
AR-0000181,AR,181,COLLINS WATER ASSOCIATION,Drew ,249,No,0
AR-0000182,AR,182,SELMA WATER ASSOCIATION,Drew ,1083,Yes,0.7
AR-0000183,AR,183,ENON WATER ASSOCIATION,Drew ,491,Yes,0.7
AR-0000184,AR,184,MONTICELLO WATER DEPARTMENT,Drew ,11447,Yes,0.7
AR-0000185,AR,185,SW WHITE COUNTY WATER ASSN,White ,9285,Yes,0.7
AR-0000186,AR,186,TILLAR WATERWORKS,Drew ,364,No,0.24
AR-0000187,AR,187,WILMAR WATERWORKS,Drew ,905,No,0
AR-0000188,AR,188,WINCHESTER WATERWORKS,Drew ,457,No,0.41
AR-0000189,AR,189,CONWAY WATER SYSTEM,Faulkner ,55233,Yes,0.7
AR-0000190,AR,190,DAMASCUS WATER WORKS,Van Buren ,1804,Yes,0.7
AR-0000191,AR,191,GREENBRIER WATERWORKS,Faulkner ,7226,Yes,0.7
AR-0000192,AR,192,GUY WATERWORKS,Faulkner ,1811,Yes,0.7
AR-0000193,AR,193,MAYFLOWER WATERWORKS,Faulkner ,7203,Yes,0.7
AR-0000195,AR,195,VILONIA WATERWORKS,Faulkner ,19931,Yes,0.7
AR-0000196,AR,196,WOOSTER WATERWORKS,Faulkner ,3517,Yes,0.7
AR-0000197,AR,197,ALTUS WATERWORKS,Franklin ,1828,Yes,0.7
AR-0000199,AR,199,DENNING WATERWORKS,Franklin ,803,Yes,0.7
AR-0000200,AR,200,CHARLESTON WATERWORKS,Franklin ,3456,No,0
AR-0000201,AR,201,OZARK WATERWORKS,Franklin ,3803,Yes,0.7
AR-0000202,AR,202,PLEASANT VIEW WATER FAC BOARD,Franklin ,1695,Yes,0.7
AR-0000203,AR,203,CASS C C C,Franklin ,265,No,0
AR-0000204,AR,204,SALEM WATERWORKS,Fulton ,1886,No,0
AR-0000205,AR,205,VIOLA WATERWORKS,Fulton ,361,No,0
AR-0000206,AR,206,MAMMOTH SPRING WATERWORKS,Fulton ,1516,No,0
AR-0000208,AR,208,HOT SPRINGS VILLAGE WATERWORKS,Garland ,15292,Yes,0.7
AR-0000209,AR,209,HOT SPRINGS WATERWORKS,Garland ,84666,Yes,0.7
AR-0000213,AR,213,CENTER GROVE WATER ASSOCIATION,Grant ,4367,No,0
AR-0000214,AR,214,LITTLE CREEK WATER ASSOCIATION,Grant ,2141,Yes,0.7
AR-0000215,AR,215,SHERIDAN WATERWORKS,Grant ,3580,Yes,0.7
AR-0000216,AR,216,PRATTSVILLE WATERWORKS,Grant ,1307,No,0
AR-0000217,AR,217,POYEN WATERWORKS,Grant ,823,Yes,0.82
AR-0000218,AR,218,LEOLA WATERWORKS,Grant ,734,No,0
AR-0000219,AR,219,SOUTH SHERIDAN WATER ASSOC,Grant ,5143,Yes,0.7
AR-0000220,AR,220,TULL WATER ASSOCIATION,Saline ,1790,Yes,0.7
AR-0000222,AR,222,PARAGOULD CITY LIGHT WATER,Greene ,23187,Yes,0.7
AR-0000223,AR,223,BRECKENRIDGE UNION WATER ASSOC,Jackson ,1431,No,0
AR-0000224,AR,224,DELAPLAINE WATERWORKS,Greene ,160,Yes,0.7
AR-0000225,AR,225,MARMADUKE WATERWORKS,Greene ,1009,No,0.44
AR-0000227,AR,227,OZAN WATERWORKS,Hempstead ,385,No,0
AR-0000230,AR,230,HOPE WATER LIGHT COMM,Hempstead ,11724,Yes,0.7
AR-0000231,AR,231,FULTON WATERWORKS,Hempstead ,433,No,0.23
AR-0000232,AR,232,WASHINGTON WATER SYSTEM,Hempstead ,384,No,0.33
AR-0000233,AR,233,BLEVINS WATERWORKS,Hempstead ,421,No,0.28
AR-0000234,AR,234,PERRYTOWN WATERWORKS,Hempstead ,120,No,0
AR-0000236,AR,236,HOT SPRING CO WATER ASSOC,Hot Spring ,3441,Yes,0.7
AR-0000237,AR,237,MALVERN WATERWORKS,Hot Spring ,22143,Yes,0.7
AR-0000239,AR,239,RIVIERA UTILITIES,Garland ,1573,No,0.23
AR-0000241,AR,241,MAGNET-BUTTERFIELD WATER ASSOC,Hot Spring ,1797,Yes,0.7
AR-0000242,AR,242,MINERAL SPRINGS WATERWORKS,Howard ,1290,Yes,1.02
AR-0000243,AR,243,DIERKS WATER WORKS,Howard ,1830,Yes,0.7
AR-0000244,AR,244,NASHVILLE WATERWORKS,Howard ,4973,Yes,0.7
AR-0000246,AR,246,MAGNESS WATER ASSOCIATION,Independence ,428,No,0
AR-0000247,AR,247,OIL TROUGH WATERWORKS,Independence ,294,No,0
AR-0000248,AR,248,NEWARK WATERWORKS,Independence ,1541,No,0
AR-0000249,AR,249,CUSHMAN WATER SYSTEM,Independence ,1320,Yes,0.7
AR-0000250,AR,250,BATESVILLE WATER UTILITIES,Independence ,11464,Yes,0.7
AR-0000251,AR,251,PFEIFFER WATER ASSOCIATION,Independence ,3304,Yes,0.7
AR-0000252,AR,252,ROCK MOORE WATER ASSOCIATION,Independence ,4104,No,0
AR-0000254,AR,254,SOUTHSIDE PUBLIC WATER AUTHORITY,Independence ,8999,Yes,0.7
AR-0000255,AR,255,HORSESHOE BEND WATERWORKS,Izard ,2172,No,0
AR-0000256,AR,256,MELBOURNE WATERWORKS,Izard ,4285,No,0.22
AR-0000257,AR,257,FRANKLIN WATERWORKS,Izard ,275,No,0
AR-0000258,AR,258,MT PLEASANT WATERWORKS,Izard ,1624,No,0
AR-0000259,AR,259,OXFORD WATERWORKS,Izard ,1121,No,0.22
AR-0000261,AR,261,CAMPBELL STATION WATERWORKS,Jackson ,255,Yes,0.7
AR-0000262,AR,262,BEEDEVILLE WATER WORKS,Jackson ,118,No,0
AR-0000263,AR,263,JACKSONPORT WATERWORKS,Jackson ,311,Yes,0.7
AR-0000264,AR,264,NEWPORT WATERWORKS,Jackson ,7963,Yes,0.7
AR-0000265,AR,265,SWIFTON WATERWORKS,Jackson ,1013,No,0.28
AR-0000266,AR,266,TUCKERMAN WATERWORKS,Jackson ,1884,No,0
AR-0000267,AR,267,GRUBBS WATERWORKS,Jackson ,925,Yes,0.7
AR-0000269,AR,269,DIAZ WATERWORKS,Jackson ,1113,Yes,0.7
AR-0000271,AR,271,ALTHEIMER WATERWORKS,Jefferson ,1019,No,0
AR-0000272,AR,272,LIBERTY UTILITIES,Jefferson ,44938,Yes,0.7
AR-0000273,AR,273,HARDIN WATER ASSOCIATION,Jefferson ,5020,Yes,0.7
AR-0000274,AR,274,LONG LAKE WATER ASSOCIATION,Phillips ,510,Yes,0.7
AR-0000276,AR,276,JEFFERSON-SAMPLES-DEXTER WATER,Jefferson ,2693,No,0
AR-0000277,AR,277,LADD WATER ASSOCIATION,Jefferson ,2704,No,0.2
AR-0000279,AR,279,REDFIELD WATERWORKS,Jefferson ,2704,No,0
AR-0000282,AR,282,ADC - TUCKER UNIT MAINT,Jefferson ,1529,No,0
AR-0000283,AR,283,WABBASEKA WATERWORKS,Jefferson ,351,No,0.22
AR-0000284,AR,284,WATSON CHAPEL WATER ASSOC,Jefferson ,6260,Yes,0.7
AR-0000285,AR,285,WHITE HALL WATERWORKS,Jefferson ,4959,No,0
AR-0000286,AR,286,HARTMAN WATERWORKS,Johnson ,994,Yes,0.7
AR-0000287,AR,287,KNOXVILLE WATERWORKS,Johnson ,1835,Yes,0.7
AR-0000288,AR,288,LAMAR WATERWORKS,Johnson ,1698,Yes,0.7
AR-0000289,AR,289,CLARKSVILLE WATERWORKS,Johnson ,8416,Yes,0.7
AR-0000290,AR,290,COAL HILL WATERWORKS,Johnson ,1483,Yes,0.7
AR-0000292,AR,292,LUDWIG WATER ASSOCIATION,Johnson ,1290,Yes,0.7
AR-0000293,AR,293,SPADRA-GOOSE CAMP WATER ASSOC,Johnson ,510,No,0
AR-0000294,AR,294,BRADLEY WATERWORKS,Lafayette ,586,Yes,0.92
AR-0000295,AR,295,BUCKNER WATERWORKS,Lafayette ,362,No,0
AR-0000296,AR,296,STAMPS WATERWORKS,Lafayette ,3009,No,0
AR-0000297,AR,297,LEWISVILLE WATERWORKS,Lafayette ,1835,No,0.59
AR-0000298,AR,298,WALNUT HILL WATER ASSOCIATION,Lafayette ,275,Yes,0.92
AR-0000299,AR,299,LYNN WATERWORKS,Lawrence ,698,No,0
AR-0000300,AR,300,IMBODEN WATERWORKS,Lawrence ,718,No,0
AR-0000301,AR,301,HOXIE WATER DEPARTMENT,Lawrence ,2872,Yes,0.7
AR-0000302,AR,302,BLACK ROCK WATERWORKS,Lawrence ,813,No,0.24
AR-0000303,AR,303,ALICIA WATER SYSTEM,Lawrence ,176,Yes,0.7
AR-0000304,AR,304,SEDGWICK WATERWORKS,Lawrence ,294,Yes,0.7
AR-0000305,AR,305,PORTIA WATERWORKS,Lawrence ,587,Yes,0.7
AR-0000306,AR,306,RAVENDEN WATERWORKS,Lawrence ,575,No,0
AR-0000307,AR,307,STRAWBERRY WATERWORKS,Lawrence ,921,No,0.22
AR-0000309,AR,309,WALNUT RIDGE WATERWORKS,Lawrence ,6044,Yes,0.7
AR-0000310,AR,310,MARIANNA WATERWORKS,Lee ,4195,Yes,0.7
AR-0000313,AR,313,LEE COUNTY WATER ASSOCIATION,Lee ,5118,Yes,0.7
AR-0000314,AR,314,MORO WATERWORKS,Lee ,246,Yes,0.7
AR-0000315,AR,315,ADC - CUMMINS UNIT MAINT,Lincoln ,3874,No,0.28
AR-0000316,AR,316,GOULD MUNICIPAL WATER-SEWER,Lincoln ,1166,No,0
AR-0000317,AR,317,GRADY WATERWORKS,Lincoln ,405,No,0.21
AR-0000318,AR,318,STAR CITY WATER COMPANY,Lincoln ,2686,No,0
AR-0000319,AR,319,YORKTOWN WATER ASSOCIATION,Lincoln ,8328,Yes,0.7
AR-0000320,AR,320,ASHDOWN WATERWORKS,Little River ,4626,No,0.28
AR-0000321,AR,321,WILTON WATERWORKS,Little River ,510,No,0.25
AR-0000322,AR,322,OGDEN WATERWORKS,Little River ,509,No,0.29
AR-0000323,AR,323,FOREMAN WATERWORKS,Little River ,1409,Yes,0.7
AR-0000325,AR,325,CARBON CITY WATER,Logan ,153,Yes,0.7
AR-0000326,AR,326,BOONEVILLE WATERWORKS,Logan ,4199,Yes,0.7
AR-0000327,AR,327,MAGAZINE WATERWORKS,Logan ,1065,Yes,0.7
AR-0000328,AR,328,PARIS WATERWORKS,Logan ,4807,Yes,0.7
AR-0000329,AR,329,RATCLIFF WATERWORKS,Logan ,1330,Yes,0.7
AR-0000330,AR,330,SCRANTON WATERWORKS,Logan ,1282,Yes,0.7
AR-0000331,AR,331,NORTH CARBON CITY WATER ASSOC,Logan ,117,Yes,0.7
AR-0000332,AR,332,WINSLOW WATERWORKS,Washington ,1395,Yes,0.7
AR-0000334,AR,334,SUBIACO ACADEMY WATERWORKS,Logan ,255,No,0
AR-0000336,AR,336,ARK HUMAN DEVELOPMENT CENTER,Logan ,280,No,0
AR-0000337,AR,337,KEO WATER WORKS,Lonoke ,431,No,0
AR-0000338,AR,338,CABOT WATERWORKS,Lonoke ,24239,Yes,0.7
AR-0000339,AR,339,CARLISLE WATERWORKS,Lonoke ,2349,Yes,0.7
AR-0000340,AR,340,COY WATERWORKS,Lonoke ,316,Yes,0.7
AR-0000341,AR,341,ENGLAND WATERWORKS,Lonoke ,3232,Yes,0.7
AR-0000343,AR,343,LONOKE WATERWORKS,Lonoke ,4328,Yes,0.7
AR-0000344,AR,344,HUMNOKE WATERWORKS,Lonoke ,286,Yes,0.7
AR-0000345,AR,345,WARD WATERWORKS,Lonoke ,8274,Yes,0.7
AR-0000346,AR,346,AUSTIN WATERWORKS,Lonoke ,1127,Yes,0.7
AR-0000348,AR,348,HUNTSVILLE WATERWORKS,Madison ,3092,No,0
AR-0000349,AR,349,MADISON CO WATER ASSOCIATION,Madison ,8134,No,0
AR-0000350,AR,350,EDGEWOOD BAY WATER,Baxter ,282,No,0
AR-0000351,AR,351,FLIPPIN WATERWORKS,Marion ,3541,No,0
AR-0000352,AR,352,BULL SHOALS WATER SYSTEM,Marion ,2494,No,0
AR-0000354,AR,354,PYATT WATERWORKS,Marion ,217,No,0.46
AR-0000355,AR,355,SUMMIT WATERWORKS,Marion ,575,No,0
AR-0000356,AR,356,YELLVILLE WATERWORKS,Marion ,2367,No,0
AR-0000357,AR,357,GARLAND WATERWORKS,Miller ,459,No,0
AR-0000358,AR,358,FOUKE WATERWORKS,Miller ,1053,No,0.29
AR-0000360,AR,360,TEXARKANA WATER UTILITIES,Miller ,29335,No,0
AR-0000361,AR,361,LUXORA WATERWORKS,Mississippi ,1047,No,0
AR-0000362,AR,362,LEACHVILLE WATERWORKS,Mississippi ,2422,No,0
AR-0000365,AR,365,BLYTHEVILLE WATERWORKS,Mississippi ,19086,Yes,0.7
AR-0000366,AR,366,BURDETTE WATERWORKS,Mississippi ,597,No,0
AR-0000367,AR,367,DELL WATERWORKS,Mississippi ,1260,No,0
AR-0000369,AR,369,DRIVER GRIDER WATER ASSOC,Mississippi ,269,Yes,0.7
AR-0000370,AR,370,WILSON WATER SYSTEM,Mississippi ,1093,No,0
AR-0000371,AR,371,LITTLE RIVER WATER ASSOCIATION,Mississippi ,942,No,0
AR-0000372,AR,372,JOINER WATERWORKS,Mississippi ,792,No,0
AR-0000373,AR,373,KEISER WATERWORKS,Mississippi ,910,No,0
AR-0000374,AR,374,GOSNELL WATER ASSOCIATION,Mississippi ,3682,No,0
AR-0000375,AR,375,OSCEOLA WATERWORKS,Mississippi ,7908,Yes,0.7
AR-0000376,AR,376,DYESS WATERWORKS,Mississippi ,438,No,0
AR-0000377,AR,377,BASSETT WATERWORKS,Mississippi ,231,No,0
AR-0000378,AR,378,MANILA WATERWORKS,Mississippi ,3413,Yes,0.7
AR-0000379,AR,379,SANDRIDGE-BARDSTOWN WTR ASSOC,Mississippi ,156,No,0
AR-0000380,AR,380,VICTORIA WATER ASSOCIATION,Mississippi ,40,No,0
AR-0000382,AR,382,MARIE WATER SYSTEM,Mississippi ,138,No,0
AR-0000383,AR,383,YARBRO WATERWORKS,Mississippi ,396,Yes,0.7
AR-0000384,AR,384,BRINKLEY WATERWORKS,Monroe ,6301,Yes,0.7
AR-0000385,AR,385,CLARENDON WATERWORKS,Monroe ,1696,Yes,0.7
AR-0000388,AR,388,HOLLY GROVE WATERWORKS,Monroe ,2002,No,0.22
AR-0000389,AR,389,ROE WATERWORKS,Monroe ,126,No,0
AR-0000391,AR,391,NORMAN WATERWORKS,Montgomery ,867,No,0
AR-0000392,AR,392,MOUNT IDA WATERWORKS,Montgomery ,2997,No,0.22
AR-0000393,AR,393,EMMET WATERWORKS,Nevada ,632,No,0
AR-0000394,AR,394,PRESCOTT WATERWORKS,Nevada ,4358,Yes,0.7
AR-0000395,AR,395,ROSSTON WATER DEPARTMENT,Nevada ,459,No,0
AR-0000397,AR,397,JASPER WATERWORKS,Newton ,814,No,0
AR-0000400,AR,400,WESTERN GROVE WATER ASSOC,Newton ,737,No,0
AR-0000401,AR,401,BEARDEN WATERWORKS,Ouachita ,2160,No,0
AR-0000402,AR,402,HARMONY GROVE WATER ASSOC,Ouachita ,2281,No,0
AR-0000403,AR,403,CHIDESTER WATER WORKS,Ouachita ,544,No,0
AR-0000404,AR,404,CAMDEN WATERWORKS,Ouachita ,15066,Yes,0.7
AR-0000405,AR,405,STEPHENS WATERWORKS,Ouachita ,1406,No,0
AR-0000406,AR,406,LOUANN WATERWORKS,Ouachita ,225,No,0
AR-0000407,AR,407,SHUMAKER PUBLIC SERVICE CO,Calhoun ,887,No,0
AR-0000409,AR,409,MILLWOOD WATER CORPORATION,Little River ,505,No,0.24
AR-0000410,AR,410,WYE MOUNTAIN WATER ASSOCIATION,Perry ,1356,Yes,0.7
AR-0000411,AR,411,BIGELOW WATERWORKS,Perry ,555,Yes,0.7
AR-0000412,AR,412,PERRY WATER SYSTEM,Perry ,671,Yes,0.7
AR-0000413,AR,413,PERRYVILLE WATERWORKS,Perry ,2163,Yes,0.7
AR-0000414,AR,414,HOUSTON WATERWORKS,Perry ,623,Yes,0.7
AR-0000415,AR,415,BARTON LEXA WATER ASSOCIATION,Phillips ,4159,No,0
AR-0000416,AR,416,WEST HELENA WATER WORKS,Phillips ,8498,Yes,0.7
AR-0000417,AR,417,BIRDSONG WHITTEN WATER ASSOC,Mississippi ,492,No,0
AR-0000418,AR,418,ELAINE WATERWORKS,Phillips ,1535,No,0.36
AR-0000419,AR,419,HELENA WATER SEWER,Phillips ,5913,Yes,0.7
AR-0000420,AR,420,LAKEVIEW MUNICIPAL WATER,Phillips ,586,No,0
AR-0000421,AR,421,MARVELL WATERWORKS,Phillips ,3045,No,0.31
AR-0000422,AR,422,GLENWOOD WATER DEPARTMENT,Pike ,3431,No,0
AR-0000423,AR,423,DELIGHT WATERWORKS,Pike ,1417,No,0
AR-0000424,AR,424,ANTOINE WATERWORKS,Pike ,385,No,0
AR-0000425,AR,425,MURFREESBORO WATERWORKS,Pike ,1835,No,0
AR-0000426,AR,426,TYRONZA WATERWORKS,Poinsett ,963,No,0.24
AR-0000427,AR,427,HEAFER-BLACK OAK WATER ASSOC,Poinsett ,504,No,0.24
AR-0000428,AR,428,WEINER WATERWORKS,Poinsett ,933,No,0.32
AR-0000430,AR,430,MARKED TREE WATERWORKS,Poinsett ,2577,Yes,0.7
AR-0000431,AR,431,HARRISBURG WATERWORKS,Poinsett ,2235,Yes,0.7
AR-0000432,AR,432,LEPANTO WATERWORKS,Poinsett ,2374,No,0
AR-0000434,AR,434,TRUMANN RURAL WATER ASSOC,Poinsett ,2665,No,0
AR-0000435,AR,435,TRUMANN WATERWORKS,Poinsett ,7023,Yes,0.7
AR-0000436,AR,436,HATFIELD WATERWORKS,Polk ,816,No,0
AR-0000437,AR,437,GRANNIS WATERWORKS,Polk ,540,No,0
AR-0000438,AR,438,MENA WATER DEPT,Polk ,5709,Yes,0.7
AR-0000439,AR,439,COVE WATERWORKS,Polk ,722,No,0
AR-0000440,AR,440,WICKES WATERWORKS,Polk ,1290,No,0
AR-0000441,AR,441,ATKINS WATER SYSTEM,Pope ,3245,Yes,0.7
AR-0000443,AR,443,LONDON WATERWORKS,Pope ,1274,Yes,0.7
AR-0000444,AR,444,DOVER WATERWORKS,Pope ,1913,No,0
AR-0000445,AR,445,POTTSVILLE WATER ASSOCIATION,Pope ,3976,Yes,0.7
AR-0000446,AR,446,CITY CORPORATION,Pope ,30197,Yes,0.7
AR-0000448,AR,448,BISCOE WATERWORKS,Prairie ,489,No,0.2
AR-0000449,AR,449,DES ARC WATERWORKS,Prairie ,3958,Yes,0.7
AR-0000450,AR,450,DEVALLS BLUFF WATERWORKS,Prairie ,798,No,0
AR-0000451,AR,451,ULM WATERWORKS,Prairie ,210,Yes,0.7
AR-0000452,AR,452,HAZEN WATERWORKS,Prairie ,1700,Yes,0.7
AR-0000454,AR,454,MOUNTAIN TOP WATER ASSOCIATION,Cleburne ,6728,Yes,0.7
AR-0000458,AR,458,EAST PRAIRIE CO WATER ASSOC,Prairie ,725,No,0
AR-0000459,AR,459,CROSS COUNTY RURAL WATER SYS,Craighead,1529,Yes,0.7
AR-0000459,AR,459,CROSS COUNTY RURAL WATER SYS,Cross ,7340,Yes,0.7
AR-0000459,AR,459,CROSS COUNTY RURAL WATER SYS,Jackson,1478,Yes,0.7
AR-0000459,AR,459,CROSS COUNTY RURAL WATER SYS,Poinsett,943,Yes,0.7
AR-0000459,AR,459,CROSS COUNTY RURAL WATER SYS,St. Francis,510,Yes,0.7
AR-0000459,AR,459,CROSS COUNTY RURAL WATER SYS,Woodruff,510,Yes,0.7
AR-0000460,AR,460,WALDENBURG WATER ASSOCIATION,Poinsett ,219,No,0.32
AR-0000461,AR,461,DENNARD WATER ASSOCIATION,Van Buren ,846,Yes,0.7
AR-0000462,AR,462,BEE BRANCH WATER,Van Buren ,3060,Yes,0.7
AR-0000463,AR,463,MAUMELLE WATER MANAGEMENT,Pulaski ,17025,Yes,0.7
AR-0000464,AR,464,MAUMELLE WATER CORPORATION,Pulaski ,2297,No,0
AR-0000465,AR,465,CENTRAL ARKANSAS WATER,Pulaski ,420820,Yes,0.7
AR-0000466,AR,466,JACKSONVILLE WATERWORKS,Pulaski ,31022,Yes,0.7
AR-0000467,AR,467,LITTLE RIVER COUNTRY CLUB,Little River ,408,No,0
AR-0000471,AR,471,WOODSON-HENSLEY WATER COMPANY,Pulaski ,1187,No,0
AR-0000472,AR,472,SUNSET WATER ASSOCIATION,Crittenden ,897,Yes,0.7
AR-0000473,AR,473,O'KEAN WATERWORKS,Randolph ,223,Yes,0.7
AR-0000474,AR,474,POCAHONTAS WATERWORKS,Randolph ,6930,Yes,0.7
AR-0000475,AR,475,REYNO WATERWORKS,Randolph ,493,No,0
AR-0000476,AR,476,BIGGERS WATERWORKS,Randolph ,412,No,0
AR-0000477,AR,477,RAVENDEN SPRINGS WATERWORKS,Randolph ,166,No,0.21
AR-0000483,AR,483,LAFE RURAL WATER ASSOCIATION,Greene ,2424,No,0
AR-0000484,AR,484,BENTON WATERWORKS,Saline ,18452,Yes,0.7
AR-0000485,AR,485,ARKANSAS HEALTH CENTER,Saline ,1631,Yes,0.7
AR-0000486,AR,486,BRYANT WATERWORKS,Saline ,14920,Yes,0.7
AR-0000488,AR,488,HASKELL WATER SYSTEM,Saline ,3007,Yes,0.7
AR-0000491,AR,491,SALINE CO WW SS PFB,Saline ,1569,No,0
AR-0000492,AR,492,SALEM WATER USERS,Saline ,11698,Yes,0.7
AR-0000493,AR,493,SARDIS WATER ASSOCIATION,Saline ,13092,Yes,0.7
AR-0000495,AR,495,SOUTHWEST WATER ASSOCIATION,Saline ,6440,Yes,0.7
AR-0000497,AR,497,WEST BAUXITE WATER ASSOCIATION,Saline ,497,Yes,0.7
AR-0000498,AR,498,WALDRON WATERWORKS,Scott ,4486,No,0
AR-0000500,AR,500,LESLIE WATER SYSTEM,Searcy ,673,No,0
AR-0000501,AR,501,MARSHALL WATERWORKS,Searcy ,2426,No,0
AR-0000503,AR,503,CENTRAL WATER ASSOCIATION,Sebastian ,1242,Yes,0.7
AR-0000504,AR,504,GREENWOOD WATERWORKS,Sebastian ,8995,Yes,0.7
AR-0000505,AR,505,HACKETT WATERWORKS,Sebastian ,877,Yes,0.7
AR-0000506,AR,506,HARTFORD WATERWORKS,Sebastian ,800,Yes,0.7
AR-0000507,AR,507,FORT SMITH WATERWORKS,Sebastian ,81820,Yes,0.7
AR-0000508,AR,508,HUNTINGTON WATERWORKS,Sebastian ,727,Yes,0.7
AR-0000509,AR,509,MANSFIELD WATERWORKS,Sebastian ,2327,Yes,0.7
AR-0000510,AR,510,LAVACA WATERWORKS,Sebastian ,3209,Yes,0.7
AR-0000511,AR,511,SEBASTIAN LAKE UTILITY CO,Sebastian ,248,Yes,0.7
AR-0000512,AR,512,BARLING WATERWORKS,Sebastian ,4333,Yes,0.7
AR-0000513,AR,513,JAMES FORK REGIONAL WATER DISTRICT,Sebastian ,11148,Yes,0.7
AR-0000514,AR,514,FCMTC WATERWORKS,Sebastian ,255,Yes,0.7
AR-0000515,AR,515,CADDO VALLEY WATERWORKS,Clark ,803,Yes,0.7
AR-0000516,AR,516,GILLHAM WATERWORKS,Sevier ,319,No,0
AR-0000517,AR,517,LOCKESBURG WATERWORKS,Sevier ,793,No,0
AR-0000518,AR,518,HORATIO WATERWORKS,Sevier ,1167,No,0
AR-0000519,AR,519,BEN LOMOND WATERWORKS,Sevier ,189,No,0
AR-0000520,AR,520,DEQUEEN WATER WORKS,Sevier ,6336,Yes,0.7
AR-0000521,AR,521,CHEROKEE VILLAGE WATER ASSOC,Sharp ,7034,No,0
AR-0000524,AR,524,HARDY WATERWORKS,Sharp ,941,No,0
AR-0000525,AR,525,EVENING SHADE WATERWORKS,Sharp ,795,No,0
AR-0000526,AR,526,CAVE CITY WATERWORKS,Sharp ,2576,No,0.23
AR-0000527,AR,527,ASH FLAT WATER COMPANY,Sharp ,1118,No,0
AR-0000528,AR,528,SIDNEY WATER SYSTEM,Sharp ,319,No,0
AR-0000529,AR,529,WILLIFORD WATERWORKS,Sharp ,357,No,0.22
AR-0000530,AR,530,OZARK ACRES WATER COMPANY,Sharp ,906,No,0.24
AR-0000531,AR,531,HUGHES WATERWORKS,St. Francis ,1835,No,0.25
AR-0000532,AR,532,CALDWELL WATER,St. Francis ,1305,Yes,0.7
AR-0000533,AR,533,COLT WATER ASSOCIATION,St. Francis ,1181,No,0.31
AR-0000535,AR,535,WHEATLEY WATERWORKS,St. Francis ,856,Yes,0.7
AR-0000536,AR,536,PALESTINE WATER ASSOCIATION,St. Francis ,2027,Yes,0.7
AR-0000537,AR,537,ST FRANCIS RURAL WATER ASSOC,St. Francis ,1381,Yes,0.7
AR-0000538,AR,538,WIDENER WATERWORKS,St. Francis ,678,Yes,0.7
AR-0000539,AR,539,EASTSIDE HOMEOWNERS ASSOC,Crittenden ,178,No,0
AR-0000540,AR,540,SHADY ACRES MOBILE HOME PARK,Miller ,59,No,0
AR-0000542,AR,542,MOUNTAIN VIEW WATERWORKS,Stone ,7001,Yes,0.7
AR-0000543,AR,543,BEULAH GROVE WATER,Union ,96,Yes,0.7
AR-0000544,AR,544,FAIRCREST WATER ASSOCIATION,Union ,1274,No,0.22
AR-0000545,AR,545,FELSENTHAL WATER ASSOCIATION,Union ,639,No,0.57
AR-0000546,AR,546,HARMONY WATER ASSOCIATION,Union ,369,Yes,0.7
AR-0000547,AR,547,HWY 82 WATER ASSOCIATION,Union ,126,No,0.34
AR-0000548,AR,548,LAWSON-URBANA WATER ASSOC,Union ,1169,No,0.29
AR-0000550,AR,550,EL DORADO WATERWORKS,Union ,21101,Yes,0.7
AR-0000551,AR,551,CALION WATER WORKS,Union ,746,No,0
AR-0000552,AR,552,JUNCTION CITY WATERWORKS,Union ,847,No,0
AR-0000553,AR,553,HUTTIG WATERWORKS,Union ,938,No,0.38
AR-0000554,AR,554,NORPHLET WATERWORKS,Union ,1109,No,0
AR-0000555,AR,555,SMACKOVER WATERWORKS,Union ,3078,No,0
AR-0000556,AR,556,STRONG WATERWORKS,Union ,1011,No,0
AR-0000557,AR,557,NEW LONDON WATER ASSOCIATION,Union ,849,No,0.35
