"hc_id","year","hc_type","HealthCenterName","HealthCenterState"
"'0514720",2017,"fqhc","RAPHAEL HEALTH CENTER","IN"
"'051490",2017,"fqhc","NORTHERN HEALTH CENTERS, INC.","WI"
"'0515160",2017,"fqhc","GREATER ELGIN FAMILY CARE CENTER","IL"
"'0515200",2017,"fqhc","ACCESS COMMUNITY HEALTH CENTERS, INC.","WI"
"'051570",2017,"fqhc","CINCINNATI HEALTH NETWORK, INC.","OH"
"'0516210",2017,"fqhc","WINTON HILLS MEDICAL & HEALTH CENTER, INC.","OH"
"'0516380",2017,"fqhc","HEALTH PARTNERS OF WESTERN OHIO","OH"
"'051660",2017,"fqhc","IRONTON LAWRENCE COUNTY CAO","OH"
"'0516700",2017,"fqhc","CEDAR RIVERSIDE PEOPLES CENTER","MN"
"'051680",2017,"fqhc","EAST JORDAN FAMILY HEALTH CENTER","MI"
"'0516820",2017,"fqhc","MGH FAMILY HC DBA MUSKEGON FAMILY CARE","MI"
"'0517410",2017,"fqhc","SHALOM HEALTH CARE CENTER, INC","IN"
"'051750",2017,"fqhc","ACCESS COMMUNITY HEALTH NETWORK","IL"
"'051770",2017,"fqhc","INDIAN HEALTH BOARD OF MINNEAPOLIS, INC.","MN"
"'051780",2017,"fqhc","NEIGHBORHOOD HEALTH ASSOCIATION OF TOLEDO, INC.","OH"
"'051810",2017,"fqhc","HENNEPIN CO COMMUNITY HEALTH DEPARTMENT","MN"
"'051820",2017,"fqhc","CARE ALLIANCE","OH"
"'0518270",2017,"fqhc","ASIAN HUMAN SERVICES FAMILY HEALTH CENTER, INC.","IL"
"'0518280",2017,"fqhc","NORTHSHORE HEALTH CENTERS, INC.","IN"
"'0518290",2017,"fqhc","WINDROSE HEALTH NETWORK, INC.","IN"
"'051830",2017,"fqhc","COUNTY OF INGHAM, HEALTH DEPARTMENT","MI"
"'0518310",2017,"fqhc","HEART OF OHIO FAMILY HEALTH CENTERS","OH"
"'0518330",2017,"fqhc","HEARTLAND HEALTH SERVICES","IL"
"'051840",2017,"fqhc","TRINITY HEALTH, MICHIGAN D/B/A MERCY HEALTH SAINT MARY'S","MI"
"'051880",2017,"fqhc","DETROIT HEALTH CARE FOR THE HOMELESS","MI"
"'051900",2017,"fqhc","HEARTLAND HEALTH OUTREACH, INC.","IL"
"'051920",2017,"fqhc","OUTREACH COMMUNITY HEALTH CENTERS, INC.","WI"
"'051980",2017,"fqhc","ALCONA CITIZENS FOR HEALTH, INC.","MI"
"'052030",2017,"fqhc","CHERRY STREET SERVICES, INC.","MI"
"'052070",2017,"fqhc","DETROIT COMMUNITY HEALTH CONNECTION, INC.","MI"
"'052090",2017,"fqhc","MILWAUKEE HEALTH SERVICES, INC.","WI"
"'052130",2017,"fqhc","CHRISTOPHER GREATER AREA RURAL HEALTH PLANNING CORPORATION","IL"
"'052140",2017,"fqhc","HENDERSON CO. RURAL HEALTH CENTER, INC.","IL"
"'052180",2017,"fqhc","RURAL HEALTH, INC.","IL"
"'052200",2017,"fqhc","DOWNRIVER COMMUNITY SERVICES, INC.","MI"
"'052250",2017,"fqhc","STERLING AREA HEALTH CENTER","MI"
"'052270",2017,"fqhc","HOPEWELL HEALTH CENTERS, INC.","OH"
"'052360",2017,"fqhc","THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY","IN"
"'0526100",2017,"fqhc","VNA HEALTH CARE","IL"
"'0526110",2017,"fqhc","HEART CITY HEALTH CENTER, INC.","IN"
"'0526690",2017,"fqhc","PARTNERSHIP COMMUNITY HEALTH CENTER, INC.","WI"
"'052700",2017,"fqhc","SAWTOOTH MOUNTAIN CLINIC, INC","MN"
"'052710",2017,"fqhc","COOK AREA HEALTH SERVICES, INC.","MN"
"'052730",2017,"fqhc","OPEN CITIES HEALTH CENTER","MN"
"'052760",2017,"fqhc","CRUSADERS CENTRAL CLINIC ASSOCIATION","IL"
"'052900",2017,"fqhc","COMMUNITY ACTION COMMITTEE OF PIKE COUNTY","OH"
"'052910",2017,"fqhc","FAMILY MEDICAL CENTER OF MICHIGAN, INC.","MI"
"'053020",2017,"fqhc","WEST SIDE COMMUNITY HEALTH SERVICES","MN"
"'053060",2017,"fqhc","SIXTEENTH STREET COMMUNITY HEALTH CENTERS, INC.","WI"
"'0530860",2017,"fqhc","LIFECARE FAMILY HEALTH AND DENTAL CENTER, INC","OH"
"'0530870",2017,"fqhc","BAY MILLS INDIAN COMMUNITY","MI"
"'0530890",2017,"fqhc","NATIVE AMERICAN COMMUNITY CLINIC","MN"
"'0530900",2017,"fqhc","WESTERN WAYNE FAMILY HEALTH CENTERS","MI"
"'0530920",2017,"fqhc","HEALTHLINC, INC.","IN"
"'053110",2017,"fqhc","INDIANA HEALTH CENTERS, INC.","IN"
"'053130",2017,"fqhc","CIRCLE FAMILY HEALTHCARE NETWORK, INC.","IL"
"'053150",2017,"fqhc","COMMUNITY HEALTH IMPROVEMENT","IL"
"'053160",2017,"fqhc","THUNDER BAY COMMUNITY HEALTH SERVICE, INC.","MI"
"'053200",2017,"fqhc","HEALTHNET, INC.","IN"
"'053210",2017,"fqhc","ERIE FAMILY HEALTH CENTER, INC.","IL"
"'053280",2017,"fqhc","NEAR NORTH HEALTH SERVICE CORPORATION","IL"
"'053300",2017,"fqhc","HAMILTON COMMUNITY HEALTH NETWORK, INC.","MI"
"'053320",2017,"fqhc","SIHF HEALTHCARE","IL"
"'0534830",2017,"fqhc","BUTLER COUNTY COMMUNITY HEALTH CONSORTIUM, INC DBA PRIMARY HEALTH SOLUTIONS","OH"
"'0535370",2017,"fqhc","BELOVED COMMUNITY FAMILY WELLNESS CENTER","IL"
"'0537520",2017,"fqhc","COVENANT COMMUNITY CARE INC.","MI"
"'0537580",2017,"fqhc","VALLEY PROFESSIONALS COMMUNITY HEALTH CENTER, INC.","IN"
"'0537600",2017,"fqhc","THE LAKES COMMUNITY HEALTH CENTER, INC.","WI"
"'0537610",2017,"fqhc","FAMILY HEALTH CENTER OF CLARK COUNTY, INC","IN"
"'0537630",2017,"fqhc","MUSKINGUM VALLEY HEALTH CENTERS, INC.","OH"
"'0537670",2017,"fqhc","CASS COUNTY HEALTH DEPARTMENT","IL"
"'056230",2017,"fqhc","FAMILY HEALTH CENTER, INC.","MI"
"'056360",2017,"fqhc","N.E.W. COMUNITY CLINIC","WI"
"'056420",2017,"fqhc","LAWNDALE CHRISTIAN HEALTH CENTER","IL"
"'056430",2017,"fqhc","GRACE HEALTH, INC.","MI"
"'056440",2017,"fqhc","OHIO NORTH EAST HEALTH SYSTEMS, INC.","OH"
"'056620",2017,"fqhc","ALIVIO MEDICAL CENTER","IL"
"'056730",2017,"fqhc","SCENIC BLUFFS HEALTH CENTER, INC.","WI"
"'056750",2017,"fqhc","NEIGHBORHOOD HEALTHSOURCE","MN"
"'056770",2017,"fqhc","COMMUNITY HEALTH &AMP; SOCIAL SERVICES CENTER, INC.","MI"
"'056820",2017,"fqhc","COMMUNITY ACTION AGENCY OF COLUMBIANA","OH"
"'056900",2017,"fqhc","CASSOPOLIS FAMILY CLINIC NETWORK","MI"
"'056960",2017,"fqhc","SOUTHSIDE COMMUNITY HEALTH SERVICES","MN"
"'057030",2017,"fqhc","CENTER FOR FAMILY HEALTH","MI"
"'057110",2017,"fqhc","THIRD STREET COMMUNITY CLINIC","OH"
"'057250",2017,"fqhc","PRIMARY CONNECTION HEALTH CARE, INC.","WI"
"'057260",2017,"fqhc","KENOSHA COMMUNITY HEALTH CENTER, INC.","WI"
"'057270",2017,"fqhc","AXESSPOINTE COMMUNITY HEALTH CENTER, INC.","OH"
"'057440",2017,"fqhc","PCC COMMUNITY WELLNESS CENTER","IL"
"'057480",2017,"fqhc","RIGGS COMMUNITY HEALTH CENTER, INC.","IN"
"'057580",2017,"fqhc","THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS","IL"
"'057880",2017,"fqhc","WILL COUNTY HEALTH DEPARTMENT/WILL COUNTY CHC","IL"
"'058470",2017,"fqhc","COLUMBUS NEIGHBORHOOD HEALTH CENTER","OH"
"'058480",2017,"fqhc","NEIGHBORHOOD HEALTH CLINICS, INC.","IN"
"'058490",2017,"fqhc","ECHO COMMUNITY HEALTH CARE","IN"
"'058660",2017,"fqhc","COMMUNITY HEALTHNET, INC.","IN"
"'058870",2017,"fqhc","COUNTY OF LAKE, DBA LAKE COUNTY HEALTH DEPARTMENT AND COMMUNITY HEALTH CENTER","IL"
"'059030",2017,"fqhc","COMMUNITY HEALTH SYSTEMS, INC.","WI"
"'059110",2017,"fqhc","FRIEND FAMILY  HEALTH CENTER, INC.","IL"
"'059300",2017,"fqhc","FAMILY CHRISTIAN HEALTH CENTER","IL"
"'059700",2017,"fqhc","CENTRAL COUNTIES HEALTH CENTERS, INC.","IL"
"'059720",2017,"fqhc","AUNT MARTHA&#39;S HEALTH &AMP; WELLNESS, INC.","IL"
"'059840",2017,"fqhc","WHITESIDE COUNTY HEALTH DEPARTMENT AND WHITESIDE COUNTY COMMUNITY HEALTH CLINIC, INC.","IL"
"'059880",2017,"fqhc","THE HEALTHCARE CONNECTION, INC.","OH"
"'05E00015",2017,"fqhc","PURDUE UNIVERSITY","IN"
"'05E00022",2017,"fqhc","OPEN DOOR HEALTH CENTER","MN"
"'05E00029",2017,"fqhc","COMMUNITY HEALTH CENTERS OF GREATER DAYTON","OH"
"'05E00030",2017,"fqhc","LORAIN COUNTY HEALTH & DENTISTRY","OH"
"'05E00031",2017,"fqhc","ROCKING HORSE CENTER","OH"
"'05E00032",2017,"fqhc","FAIRFIELD COMMUNITY HEALTH CENTER","OH"
"'05E00033",2017,"fqhc","LOWER LIGHT CHRISTIAN HEALTH CENTER, INC","OH"
"'05E00058",2017,"fqhc","CENTER STREET COMMUNITY HEALTH CENTER","OH"
"'05E00101",2017,"fqhc","SOUTHEAST, INC.","OH"
"'05E00106",2017,"fqhc","MACOUPIN COUNTY PUBLIC HEALTH DEPARTMENT","IL"
"'05E00131",2017,"fqhc","ASIAN SERVICES IN ACTION, INC","OH"
"'05E00167",2017,"fqhc","CINCINNATI, CITY OF","OH"
"'05E00210",2017,"fqhc","DETROIT CENTRAL CITY COMMUNITY MENTAL HEALTH INC.","MI"
"'05E00271",2017,"fqhc","ISABELLA CITIZENS FOR HEALTH, INC.","MI"
"'05E00286",2017,"fqhc","KNOX COUNTY HEALTH DEPARTMENT","IL"
"'05E00303",2017,"fqhc","MAPLE CITY HEALTH CARE CENTER","IN"
"'05E00433",2017,"fqhc","TRAVERSE HEALTH CLINIC AND COALITION","MI"
"'05E00445",2017,"fqhc","UPPER GREAT LAKES FAMILY HEALTH CENTER","MI"
"'05E00466",2017,"fqhc","BOARD OF TRUSTEES OF SOUTHER ILLINOIS UNIVERSITY","IL"
"'05E00469",2017,"fqhc","ESPERANZA HEALTH CENTERS","IL"
"'05E00475",2017,"fqhc","THE FREE MEDICAL CLINIC OF GREATER CLEVELAND","OH"
"'05E00481",2017,"fqhc","CHESTNUT HEALTH SYSTEMS","IL"
"'05E00482",2017,"fqhc","COMMUNITY NURSE HEALTH ASSOCIATION","IL"
"'05E00483",2017,"fqhc","THE WELLNESS PLAN MEDICAL CENTERS","MI"
"'05E00484",2017,"fqhc","WAYNE, COUNTY OF","MI"
"'05E00485",2017,"fqhc","UNITED FAMILY PRACTICE HEALTH CENTER, INC.","MN"
"'05E00499",2017,"fqhc","LAKESHORE COMMUNITY HEALTH CARE, INC.","WI"
"'05E01026",2017,"fqhc","CHRISTIAN COMMUNITY HEALTH SERVICES","OH"
"'05E01033",2017,"fqhc","GENESEE HEALTH SYSTEM","MI"
"'05E01058",2017,"fqhc","MERIDIAN HEALTH SERVICES CORP","IN"
"'05E01059",2017,"fqhc","TALBERT HOUSE HEALTH CENTER","OH"
"'05E01067",2017,"fqhc","WABASH VALLEY HEALTH CENTER, INC.","IN"
"'05E01076",2017,"fqhc","HAMDARD CENTER FOR HEALTH & HUMAN SERVICES NFP","IL"
"'05E01081",2017,"fqhc","WOOD, COUNTY OF","OH"
"'05E01097",2017,"fqhc","COMMUNITY HEALTH & WELLNESS PARTNERS OF LOGAN COUNTY","OH"
"'05E01099",2017,"fqhc","JANE PAULEY COMMUNITY HEALTH CENTER, INC.","IN"
"'05E01100",2017,"fqhc","DAYTON HEALTH CENTER DBA FIVE RIVERS HEALTH CENTERS","OH"
"'05E01101",2017,"fqhc","MYCARE HEATLH CENTER","MI"
"'05E01106",2017,"fqhc","SOUTHLAKE COMMUNITY MENTAL HEALTH CENTER, INC.","IN"
"'05E01136",2017,"fqhc","ERIE, COUNTY OF","OH"
"'05E01138",2017,"fqhc","COMMUNITY MENTAL HEALTHCARE INC","OH"
"'05E01139",2017,"fqhc","LIFESPRING INC.","IN"
"'05E01147",2017,"fqhc","OAKLAND INTEGRATED HEALTHCARE NETWORK","MI"
"'05E01148",2017,"fqhc","FAMILY HEALTH SERVICES OF ERIE COUNTY","OH"
"'05E01167",2017,"fqhc","GERALD L. IGNACE INDIAN HEALTH CENTER, INC.","WI"
"'05E01170",2017,"fqhc","HOWARD BROWN HEALTH CENTER","IL"
"'05E01175",2017,"fqhc","COMPASS COMMUNITY HEALTH","OH"
"'05E01176",2017,"fqhc","FAMILY HEALTH CARE OF NORTHWEST OHIO, INC.","OH"
"'05E01186",2017,"fqhc","PORTER STARKE SERVICES INC","IN"
"'05E01192",2017,"fqhc","WAYNE, COUNTY OF","IN"
"'05E01193",2017,"fqhc","LUCAS, COUNTY OF","OH"
"'05E01203",2017,"fqhc","PACKARD HEALTH, INC.","MI"
"'05E01226",2017,"fqhc","COVERED BRIDGE HEALTHCARE OF ST. JOSEPH COUNTY, INC.","MI"
"'05E01230",2017,"fqhc","PROMISE HEALTHCARE NFP","IL"
"'05E01246",2017,"fqhc","KNOX, COUNTY OF","OH"
"'05E01247",2017,"fqhc","SIGNATURE HEALTH, INC.","OH"
"'05E01251",2017,"fqhc","LUTHERAN SOCIAL SERVICES OF CENTRAL OHIO","OH"
"'060060",2017,"fqhc","LEE COUNTY COOPERATIVE CLINIC, INC.","AR"
"'060110",2017,"fqhc","JEFFERSON COMPREHENSIVE CARE SYSTEM","AR"
"'060140",2017,"fqhc","EAST ARKANSAS FAMILY HEALTH CENTER, INC.","AR"
"'060180",2017,"fqhc","TECHE ACTION BOARD INC.","LA"
"'060190",2017,"fqhc","OUT-PATIENT MEDICAL CENTER","LA"
"'060240",2017,"fqhc","FIRST CHOICE COMMUNITY HEALTHCARE, INC.","NM"
"'060300",2017,"fqhc","MORA VALLEY COMMUNITY HEALTH SERVICES, INC.","NM"
"'060310",2017,"fqhc","LAS CLINICAS DEL NORTE, INC.","NM"
"'060330",2017,"fqhc","EL CENTRO FAMILY HEALTH","NM"
"'060370",2017,"fqhc","BEN ARCHER HEALTH CENTER","NM"
"'060400",2017,"fqhc","PECOS VALLEY MEDICAL CENTER, INC.","NM"
"'060460",2017,"fqhc","LA CLINICA DEL PUEBLO DE RIO ARRIBA","NM"
"'060530",2017,"fqhc","COMMUNITY HEALTH CENTERS, INC.","OK"
"'060670",2017,"fqhc","VIDA Y SALUD HEALTH SYSTEMS, INC.","TX"
"'060680",2017,"fqhc","LOS BARRIOS UNIDOS COMMUNITY CLINIC","TX"
"'060710",2017,"fqhc","CROSS TIMBERS HEALTH CLINIC, INC.","TX"
"'060740",2017,"fqhc","UNITED MEDICAL CENTERS","TX"
"'060750",2017,"fqhc","NUESTRA CLINICA DEL VALLE, INC.","TX"
"'060810",2017,"fqhc","COMMUNITY HEALTH CENTERS OF S. CENTRAL TEXAS, INC.","TX"
"'060820",2017,"fqhc","COMMUNITY HEALTH SERVICE AGENCY, INC.","TX"
"'060840",2017,"fqhc","SU CLINICA FAMILIAR","TX"
"'060940",2017,"fqhc","ARCARE","AR"
"'060950",2017,"fqhc","REGENCE HEALTH NETWORK, INC.","TX"
"'061010",2017,"fqhc","MARTIN LUTHER KING, JR. FAMILY CLINIC, INC.","TX"
"'0610680",2017,"fqhc","INNIS COMMUNITY HEALTH CENTER, INC.","LA"
"'0611930",2017,"fqhc","KIAMICHI FAMILY MEDICAL CENTER, INC.","OK"
"'0612020",2017,"fqhc","RIVER VALLEY PRIMARY CARE SERVICES","AR"
"'061220",2017,"fqhc","SOUTH PLAINS RURAL HEALTH SERVICES, INC.","TX"
"'0612200",2017,"fqhc","HEALTHY CONNECTIONS, INC.","AR"
"'0612210",2017,"fqhc","HEALTHCARE FOR THE HOMELESS--HOUSTON","TX"
"'0612230",2017,"fqhc","BRAZOS VALLEY COMMUNITY ACTION AGENCY, INC.","TX"
"'061230",2017,"fqhc","CENTRO DE SALUD FAMILIAR LA FE","TX"
"'061260",2017,"fqhc","EAST TEXAS COMMUNITY HEALTH SERVICE","TX"
"'0612740",2017,"fqhc","NORTHEASTERN OKLAHOMA COMMUNITY HEALTH CENTER","OK"
"'061290",2017,"fqhc","LA CASA DE BUENA SALUD, INC.","NM"
"'0613350",2017,"fqhc","ACCESS HEALTH LOUISIANA","LA"
"'0613920",2017,"fqhc","HOUSTON COMMUNITY HEALTH CENTERS, INC.","TX"
"'0614120",2017,"fqhc","CACTUS HEALTH CENTERS","TX"
"'0614320",2017,"fqhc","LONE STAR COMMUNITY HEALTH CENTER, INC.","TX"
"'0614350",2017,"fqhc","COMMUNITY ACTION CORPORATION OF SOUTH TEXAS","TX"
"'0614360",2017,"fqhc","FAMILY HEALTH CENTER OF SOUTHERN OKLAHOMA","OK"
"'0614370",2017,"fqhc","EL CENTRO DE CORAZON","TX"
"'061440",2017,"fqhc","ALBUQUERQUE HEALTH CARE FOR THE HOMELESS","NM"
"'061510",2017,"fqhc","BROWNSVILLE COMMUNITY HEALTH CENTER","TX"
"'061550",2017,"fqhc","NEW ORLEANS HEALTH DEPARTMENT","LA"
"'061600",2017,"fqhc","HARRIS COUNTY HOSPITAL DISTRICT","TX"
"'061610",2017,"fqhc","COASTAL HEALTH &AMP; WELLNESS","TX"
"'061730",2017,"fqhc","GULF COAST HEALTH CENTER, INC.","TX"
"'061750",2017,"fqhc","GATEWAY COMMUNITY HEALTH CENTER, INC","TX"
"'0618420",2017,"fqhc","BATON ROUGE PRIMARY CARE COLLABORATIVE, INC.","LA"
"'0618980",2017,"fqhc","PRIMARY CARE PROVIDERS FOR  A  HEALTHY FELICIANA","LA"
"'061920",2017,"fqhc","DAVID RAINES COMUNITY HEALTH CENTER, INC.","LA"
"'0619490",2017,"fqhc","LONE STAR CIRCLE OF CARE","TX"
"'0619500",2017,"fqhc","ST. FRANCIS HOUSE NWA, INC","AR"
"'0619510",2017,"fqhc","STIGLER HEALTH AND WELLNESS CENTER","OK"
"'062090",2017,"fqhc","MID-DELTA HEALTH SYSTEMS, INC.","AR"
"'0621080",2017,"fqhc","COMMUNITY HEALTH CONNECTION, INC.","OK"
"'062120",2017,"fqhc","SOUTH TEXAS RURAL HEALTH SERVICES, INC.","TX"
"'062140",2017,"fqhc","CABUN RURAL HEALTH SERVICES, INC.","AR"
"'0621770",2017,"fqhc","CHAMBERS COUNTY PUBLIC HOSPITAL DISTRICT #1","TX"
"'0622350",2017,"fqhc","TENSAS COMMUNITY HEALTH CENTER, INC.","LA"
"'0622370",2017,"fqhc","SHACKELFORD COUNTY COMMUNITY RESOURCE","TX"
"'0622420",2017,"fqhc","SPRING BRANCH COMMUNITY HEALTH CENTER","TX"
"'0622440",2017,"fqhc","PASADENA HEALTH CENTER","TX"
"'0622450",2017,"fqhc","NORTH TEXAS AREA COMMUNITY HEALTH CENTER, INC.","TX"
"'0622460",2017,"fqhc","PUSHMATAHA FAMILY MEDICAL CENTER, INC.","OK"
"'0622470",2017,"fqhc","FAIRFAX MEDICAL FACILITIES, INC","OK"
"'0622480",2017,"fqhc","MIDLAND COMMUNITY HEALTHCARE SERVICES","TX"
"'062350",2017,"fqhc","IBERIA COMPREHENSIVE COMMUNITY HEALTH CENTER","LA"
"'062360",2017,"fqhc","BARRIO COMPREHENSIVE FAMILY HEALTH CARE CENTER, INC.","TX"
"'0623760",2017,"fqhc","JEFFERSON COMMUNITY HEALTH CARE CENTERS, INC.","LA"
"'062390",2017,"fqhc","ATASCOSA HEALTH CENTER, INC.","TX"
"'062480",2017,"fqhc","CATAHOULA PARISH HOSPITAL DISTRICT # 2","LA"
"'0625340",2017,"fqhc","LEGACY COMMUNITY HEALTH SERVICES, INC.","TX"
"'0627010",2017,"fqhc","LONGVIEW WELLNESS CENTER","TX"
"'0627190",2017,"fqhc","FRONTERA HEALTHCARE NETWORK","TX"
"'0627260",2017,"fqhc","PRESIDIO COUNTY HEALTH SERVICES, INC.","TX"
"'062730",2017,"fqhc","MAINLINE HEALTH SYSTEMS, INC.","AR"
"'0627300",2017,"fqhc","FIRST NATIONS COMMUNITY HEALTHSOURCE","NM"
"'0627740",2017,"fqhc","MOREHOUSE COMMUNITY MEDICAL CENTERS, INC","LA"
"'0627760",2017,"fqhc","HEALTH CENTER OF SOUTHEAST TEXAS","TX"
"'0627800",2017,"fqhc","GREAT SALT PLAINS HEALTH CENTER, INC.","OK"
"'0627930",2017,"fqhc","EAST TEXAS BORDER HEALTH CLINIC","TX"
"'0627960",2017,"fqhc","COMANCHE COUNTY HOSPITAL AUTHORITY","OK"
"'0627970",2017,"fqhc","AMISTAD COMMUNITY HEALTH CENTER INCORPORATED","TX"
"'062870",2017,"fqhc","EXCELTH INC.","LA"
"'062900",2017,"fqhc","SOUTHWEST LOUISIANA PRIMARY HEALTH CARE CTR, INC.","LA"
"'062910",2017,"fqhc","COMMUNITY HEALTH CENTER OF LUBBOCK","TX"
"'063010",2017,"fqhc","LA CLINICA DE FAMILIA, INC.","NM"
"'0630790",2017,"fqhc","TRAVIS COUNTY HEALTHCARE DISTRICT","TX"
"'063250",2017,"fqhc","EL CENTRO DEL BARRIO, INC.","TX"
"'063380",2017,"fqhc","SWLA CENTER FOR HEALTH SERVICES","LA"
"'063450",2017,"fqhc","PRESBYTERIAN MEDICAL SERVICES","NM"
"'063620",2017,"fqhc","VARIETY CARE, INC.","OK"
"'063710",2017,"fqhc","SOUTHEAST COMMUNITY HEALTH SYSTEMS","LA"
"'063720",2017,"fqhc","1ST CHOICE HEALTHCARE, INC.","AR"
"'063730",2017,"fqhc","BOSTON MOUNTAIN RURAL HEALTH CENTER, INC","AR"
"'063740",2017,"fqhc","NORTH CENTRAL TEXAS COMMUNITY HLTH CARE","TX"
"'063890",2017,"fqhc","MORTON COMPREHENSIVE HEALTH SERVICES","OK"
"'063910",2017,"fqhc","COMMUNITY HEALTH DEVELOPMENT, INC.","TX"
"'063920",2017,"fqhc","LA FAMILIA MEDICAL CENTER","NM"
"'063930",2017,"fqhc","CENTRAL OKLAHOMA FAMILY MEDICAL CENTER","OK"
"'064760",2017,"fqhc","ST. GABRIEL HEALTH CLINIC, INC.","LA"
"'065800",2017,"fqhc","SOUTH CENTRAL HOUSTON ACTION COUNCIL, INC.","TX"
"'066540",2017,"fqhc","FORT BEND FAMILY HEALTH CENTER, INC.","TX"
"'066570",2017,"fqhc","LA ESPERANZA CLINIC, INC.","TX"
"'066580",2017,"fqhc","CENTRO SAN VICENTE","TX"
"'067090",2017,"fqhc","RAPIDES PRIMARY HEALTH CARE CENTER, INC.","LA"
"'067230",2017,"fqhc","HIDALGO MEDICAL SERVICES","NM"
"'067560",2017,"fqhc","DE BACA FAMILY PRACTICE CLINIC, INC.","NM"
"'067570",2017,"fqhc","CAPITOL CITY FAMILY HEALTH CENTER, INC., DBA CARE SOUTH","LA"
"'067960",2017,"fqhc","PROJECT VIDA HEALTH CENTER","TX"
"'068160",2017,"fqhc","HEART OF TEXAS COMMUNITY HEALTH CENTER, INC.","TX"
"'068480",2017,"fqhc","PRIMARY HEALTH SERVICES CENTER","LA"
"'069730",2017,"fqhc","DALLAS COUNTY HOSPITAL DISTRICT","TX"
"'06E00020",2017,"fqhc","ST. THOMAS COMMUNITY HEALTH CENTER, INC.","LA"
"'06E00021",2017,"fqhc","WINN COMMUNITY HEALTH CENTER, INC","LA"
"'06E00034",2017,"fqhc","SOUTH CENTRAL MEDICAL AND RESOURCE CENTER, INC.","OK"
"'06E00035",2017,"fqhc","ARKANSAS VERDIGRIS VALLEY HEALTH CENTERS, INC.","OK"
"'06E00036",2017,"fqhc","CARING HANDS HEALTHCARE CENTERS, INC.","OK"
"'06E00041",2017,"fqhc","TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER","TX"
"'06E00042",2017,"fqhc","MATAGORDA EPISCOPAL HEALTH OUTREACH PROGRAM","TX"
"'06E00043",2017,"fqhc","ELLIS COUNTY COALITION FOR HEALTH OPTIONS","TX"
"'06E00044",2017,"fqhc","HOUSTON AREA COMNTY SERVICES, INC.","TX"
"'06E00045",2017,"fqhc","HEALTH OPPORTUNITIES FOR THE PEOPLE OF EAST TEXAS, INC.","TX"
"'06E00046",2017,"fqhc","MT. ENTERPRISE COMMUNITY HEALTH CENTER","TX"
"'06E00057",2017,"fqhc","EAST CENTRAL OKLAHOMA FAMILY HEALTH CENTER INC","OK"
"'06E00070",2017,"fqhc","STEPHEN F AUSTIN COMMUNITY HEALTH CENTER, INC.","TX"
"'06E00130",2017,"fqhc","ASIAN AMERICAN HEALTH COALITION DBA HOPE CLINIC","TX"
"'06E00140",2017,"fqhc","BEE BUSY WELLNESS CENTER","TX"
"'06E00261",2017,"fqhc","HOSPITAL SERVICE DISTRICT NO. 1-A OF THE PARISH OF RICHLAND","LA"
"'06E00338",2017,"fqhc","NEW ORLEANS AIDS TASK FORCE","LA"
"'06E00402",2017,"fqhc","ST. LUKE'S HEALTH CARE CLINIC, INC.","NM"
"'06E00491",2017,"fqhc","SHORTGRASS COMMUNITY HEALTH CENTERS, INC","OK"
"'06E00497",2017,"fqhc","PEOPLE'S COMMUNITY CLINIC","TX"
"'06E00500",2017,"fqhc","MISSION EAST DALLAS","TX"
"'06E00501",2017,"fqhc","TEJAS HEALTH CARE","TX"
"'06E00522",2017,"fqhc","HEALTH SERVICES OF NORTH TEXAS, INC.","TX"
"'06E00523",2017,"fqhc","MARILLAC COMMUNITY HEALTH CENTERS","LA"
"'06E01037",2017,"fqhc","TYLER FAMILY CIRCLE OF CARE","TX"
"'06E01048",2017,"fqhc","COMMON GROUND HEALTH CLINIC","LA"
"'06E01060",2017,"fqhc","COMMUNITY HEALTH CENTER OF NORTHEAST OKLAHOMA, INC.","OK"
"'06E01062",2017,"fqhc","JEFFERSON PARISH HUMAN SERVICES AUTHORITY","LA"
"'06E01066",2017,"fqhc","MQVN COMMUNITY DEVELOPMENT CORP","LA"
"'06E01075",2017,"fqhc","PUEBLO OF JEMEZ","NM"
"'06E01083",2017,"fqhc","C A S S E DENTAL HEALTH INSTITUTE","LA"
"'06E01098",2017,"fqhc","SAINT HOPE FOUNDATION","TX"
"'06E01137",2017,"fqhc","ODYSSEY HOUSE LOUISIANA, INC.","LA"
"'06E01145",2017,"fqhc","SPECIAL HEALTH RESOURCES FOR TEXAS, INC.","TX"
"'06E01178",2017,"fqhc","H I V/ A I D S ALLIANCE FOR REGION TWO INC","LA"
"'06E01188",2017,"fqhc","COASTAL BEND AIDS FOUNDATION, INC.","TX"
"'06E01197",2017,"fqhc","TRIANGLE AREA NETWORK, INC.","TX"
"'06E01198",2017,"fqhc","PRIORITY HEALTH CARE","LA"
"'06E01205",2017,"fqhc","PANHANDLE COUNSELING AND HEALTH CENTER, INC.","OK"
"'06E01206",2017,"fqhc","START CORPORATION","LA"
"'06E01229",2017,"fqhc","HEALING HANDS MINISTRIES, INC","TX"
"'070090",2017,"fqhc","KANSAS STATE DEPT OF HEALTH AND ENVIRONMENT","KS"
"'070150",2017,"fqhc","THE HUNTER HEALTH CLINIC INCORPORATED","KS"
