"fips","year","quarter","establishments","wages","date_approx"
"48249",2016,4,8,459571,"2016-11-15"
"48251",2016,4,47,3855159,"2016-11-15"
"48253",2016,4,1,0,"2016-11-15"
"48255",2016,4,3,239297,"2016-11-15"
"48257",2016,4,25,2241434,"2016-11-15"
"48259",2016,4,21,1787390,"2016-11-15"
"48265",2016,4,26,1645590,"2016-11-15"
"48267",2016,4,1,0,"2016-11-15"
"48273",2016,4,7,362155,"2016-11-15"
"48277",2016,4,21,1173905,"2016-11-15"
"48279",2016,4,2,0,"2016-11-15"
"48281",2016,4,2,0,"2016-11-15"
"48285",2016,4,4,0,"2016-11-15"
"48287",2016,4,3,66758,"2016-11-15"
"48289",2016,4,2,0,"2016-11-15"
"48291",2016,4,17,1566347,"2016-11-15"
"48293",2016,4,4,210676,"2016-11-15"
"48295",2016,4,1,0,"2016-11-15"
"48297",2016,4,2,0,"2016-11-15"
"48299",2016,4,5,330374,"2016-11-15"
"48303",2016,4,107,13934460,"2016-11-15"
"48307",2016,4,1,0,"2016-11-15"
"48309",2016,4,68,7872311,"2016-11-15"
"48313",2016,4,2,0,"2016-11-15"
"48315",2016,4,1,0,"2016-11-15"
"48317",2016,4,1,0,"2016-11-15"
"48319",2016,4,1,0,"2016-11-15"
"48321",2016,4,5,479705,"2016-11-15"
"48323",2016,4,5,447901,"2016-11-15"
"48325",2016,4,7,430256,"2016-11-15"
"48329",2016,4,48,5305221,"2016-11-15"
"48331",2016,4,5,342694,"2016-11-15"
"48333",2016,4,1,0,"2016-11-15"
"48337",2016,4,5,153031,"2016-11-15"
"48339",2016,4,194,22188552,"2016-11-15"
"48341",2016,4,4,543719,"2016-11-15"
"48343",2016,4,4,117860,"2016-11-15"
"48347",2016,4,18,1222423,"2016-11-15"
"48349",2016,4,10,1350772,"2016-11-15"
"48353",2016,4,6,310259,"2016-11-15"
"48355",2016,4,114,11138270,"2016-11-15"
"48357",2016,4,2,0,"2016-11-15"
"48361",2016,4,15,1492379,"2016-11-15"
"48363",2016,4,7,317412,"2016-11-15"
"48365",2016,4,6,144617,"2016-11-15"
"48367",2016,4,34,2782811,"2016-11-15"
"48369",2016,4,1,0,"2016-11-15"
"48371",2016,4,2,0,"2016-11-15"
"48373",2016,4,5,660727,"2016-11-15"
"48375",2016,4,50,5592897,"2016-11-15"
"48381",2016,4,45,4956519,"2016-11-15"
"48391",2016,4,1,0,"2016-11-15"
"48395",2016,4,2,0,"2016-11-15"
"48397",2016,4,69,5716543,"2016-11-15"
"48399",2016,4,2,0,"2016-11-15"
"48401",2016,4,10,874778,"2016-11-15"
"48403",2016,4,2,0,"2016-11-15"
"48405",2016,4,4,0,"2016-11-15"
"48407",2016,4,2,0,"2016-11-15"
"48409",2016,4,14,1745432,"2016-11-15"
"48411",2016,4,1,0,"2016-11-15"
"48413",2016,4,1,0,"2016-11-15"
"48415",2016,4,3,104158,"2016-11-15"
"48419",2016,4,4,0,"2016-11-15"
"48423",2016,4,96,14046043,"2016-11-15"
"48425",2016,4,1,0,"2016-11-15"
"48427",2016,4,6,514334,"2016-11-15"
"48429",2016,4,2,0,"2016-11-15"
"48435",2016,4,2,0,"2016-11-15"
"48437",2016,4,1,0,"2016-11-15"
"48439",2016,4,928,80988346,"2016-11-15"
"48441",2016,4,45,5202876,"2016-11-15"
"48445",2016,4,1,0,"2016-11-15"
"48449",2016,4,9,1233445,"2016-11-15"
"48451",2016,4,39,3760837,"2016-11-15"
"48453",2016,4,570,61128918,"2016-11-15"
"48457",2016,4,1,0,"2016-11-15"
"48459",2016,4,4,185246,"2016-11-15"
"48463",2016,4,7,508465,"2016-11-15"
"48465",2016,4,7,733226,"2016-11-15"
"48467",2016,4,11,952063,"2016-11-15"
"48469",2016,4,29,3717914,"2016-11-15"
"48471",2016,4,17,1346007,"2016-11-15"
"48473",2016,4,4,233046,"2016-11-15"
"48475",2016,4,1,0,"2016-11-15"
"48477",2016,4,12,723650,"2016-11-15"
"48479",2016,4,36,4210752,"2016-11-15"
"48481",2016,4,14,0,"2016-11-15"
"48483",2016,4,2,0,"2016-11-15"
"48485",2016,4,43,3994549,"2016-11-15"
"48487",2016,4,4,285544,"2016-11-15"
"48489",2016,4,1,0,"2016-11-15"
"48491",2016,4,197,22485846,"2016-11-15"
"48493",2016,4,7,336482,"2016-11-15"
"48495",2016,4,1,0,"2016-11-15"
"48497",2016,4,9,967484,"2016-11-15"
"48499",2016,4,6,440886,"2016-11-15"
"48501",2016,4,1,0,"2016-11-15"
"48503",2016,4,6,644261,"2016-11-15"
"48505",2016,4,1,0,"2016-11-15"
"48999",2016,4,43,3487970,"2016-11-15"
"49000",2016,4,1717,117534040,"2016-11-15"
"49001",2016,4,2,0,"2016-11-15"
"49003",2016,4,35,1687047,"2016-11-15"
"49005",2016,4,70,4127303,"2016-11-15"
"49007",2016,4,14,854957,"2016-11-15"
"49011",2016,4,190,12746058,"2016-11-15"
"49013",2016,4,7,367338,"2016-11-15"
"49015",2016,4,4,134348,"2016-11-15"
"49017",2016,4,1,0,"2016-11-15"
"49019",2016,4,4,282013,"2016-11-15"
"49021",2016,4,30,1616045,"2016-11-15"
"49023",2016,4,3,98359,"2016-11-15"
"49025",2016,4,2,0,"2016-11-15"
"49027",2016,4,7,282477,"2016-11-15"
"49029",2016,4,3,79227,"2016-11-15"
"49035",2016,4,649,47229182,"2016-11-15"
"49037",2016,4,5,59361,"2016-11-15"
"49039",2016,4,10,464096,"2016-11-15"
"49041",2016,4,16,792289,"2016-11-15"
"49043",2016,4,23,1737258,"2016-11-15"
"49045",2016,4,23,1474985,"2016-11-15"
"49047",2016,4,15,1123740,"2016-11-15"
"49049",2016,4,328,23247460,"2016-11-15"
"49051",2016,4,15,1373694,"2016-11-15"
"49053",2016,4,101,6892700,"2016-11-15"
"49055",2016,4,1,0,"2016-11-15"
"49057",2016,4,159,10716680,"2016-11-15"
"50000",2016,4,244,30494861,"2016-11-15"
"50001",2016,4,14,1484538,"2016-11-15"
"50003",2016,4,19,1498370,"2016-11-15"
"50005",2016,4,7,1316767,"2016-11-15"
"50007",2016,4,88,13282274,"2016-11-15"
"50009",2016,4,1,0,"2016-11-15"
"50011",2016,4,10,995430,"2016-11-15"
"50013",2016,4,1,0,"2016-11-15"
"50015",2016,4,6,1080015,"2016-11-15"
"50017",2016,4,8,689219,"2016-11-15"
"50019",2016,4,5,676761,"2016-11-15"
"50021",2016,4,30,2631334,"2016-11-15"
"50023",2016,4,20,2131970,"2016-11-15"
"50025",2016,4,17,1746837,"2016-11-15"
"50027",2016,4,18,2504049,"2016-11-15"
"51000",2016,4,3203,400414101,"2016-11-15"
"51001",2016,4,12,692985,"2016-11-15"
"51003",2016,4,55,6832831,"2016-11-15"
"51005",2016,4,3,349576,"2016-11-15"
"51007",2016,4,2,0,"2016-11-15"
"51009",2016,4,3,0,"2016-11-15"
"51011",2016,4,2,0,"2016-11-15"
"51013",2016,4,97,11322534,"2016-11-15"
"51015",2016,4,19,2306014,"2016-11-15"
"51019",2016,4,17,2080230,"2016-11-15"
"51021",2016,4,2,0,"2016-11-15"
"51023",2016,4,6,305486,"2016-11-15"
"51025",2016,4,2,0,"2016-11-15"
"51027",2016,4,2,0,"2016-11-15"
"51029",2016,4,2,0,"2016-11-15"
"51031",2016,4,12,963212,"2016-11-15"
"51033",2016,4,3,221070,"2016-11-15"
"51035",2016,4,4,550784,"2016-11-15"
"51037",2016,4,2,0,"2016-11-15"
"51041",2016,4,133,23294314,"2016-11-15"
"51043",2016,4,3,0,"2016-11-15"
"51047",2016,4,14,1282112,"2016-11-15"
"51051",2016,4,2,0,"2016-11-15"
"51053",2016,4,2,0,"2016-11-15"
"51057",2016,4,5,336974,"2016-11-15"
"51059",2016,4,718,75403771,"2016-11-15"
"51061",2016,4,22,2875653,"2016-11-15"
"51063",2016,4,1,0,"2016-11-15"
"51065",2016,4,2,0,"2016-11-15"
"51067",2016,4,7,635528,"2016-11-15"
"51069",2016,4,12,833841,"2016-11-15"
"51071",2016,4,3,227775,"2016-11-15"
"51073",2016,4,13,839539,"2016-11-15"
"51075",2016,4,3,0,"2016-11-15"
"51077",2016,4,1,0,"2016-11-15"
"51079",2016,4,1,0,"2016-11-15"
"51083",2016,4,6,470302,"2016-11-15"
"51085",2016,4,39,5759485,"2016-11-15"
"51087",2016,4,155,21039829,"2016-11-15"
"51089",2016,4,8,649586,"2016-11-15"
"51093",2016,4,6,679526,"2016-11-15"
"51095",2016,4,25,3846167,"2016-11-15"
"51099",2016,4,4,460368,"2016-11-15"
"51101",2016,4,4,160009,"2016-11-15"
"51103",2016,4,6,282748,"2016-11-15"
"51105",2016,4,3,106637,"2016-11-15"
"51107",2016,4,198,24310781,"2016-11-15"
"51109",2016,4,3,481129,"2016-11-15"
"51111",2016,4,2,0,"2016-11-15"
"51113",2016,4,3,357822,"2016-11-15"
"51115",2016,4,1,0,"2016-11-15"
"51117",2016,4,7,1078495,"2016-11-15"
"51119",2016,4,5,335141,"2016-11-15"
"51121",2016,4,25,3622032,"2016-11-15"
"51125",2016,4,3,218346,"2016-11-15"
"51127",2016,4,5,446094,"2016-11-15"
"51131",2016,4,2,0,"2016-11-15"
"51133",2016,4,2,0,"2016-11-15"
"51135",2016,4,5,141515,"2016-11-15"
"51137",2016,4,6,513187,"2016-11-15"
"51139",2016,4,4,215639,"2016-11-15"
"51141",2016,4,3,0,"2016-11-15"
"51143",2016,4,6,418789,"2016-11-15"
"51145",2016,4,5,1503771,"2016-11-15"
"51147",2016,4,7,421451,"2016-11-15"
"51149",2016,4,4,573288,"2016-11-15"
"51153",2016,4,152,19677280,"2016-11-15"
"51155",2016,4,7,539826,"2016-11-15"
"51157",2016,4,1,0,"2016-11-15"
"51159",2016,4,2,0,"2016-11-15"
"51161",2016,4,46,7593900,"2016-11-15"
"51163",2016,4,1,0,"2016-11-15"
"51165",2016,4,17,2488747,"2016-11-15"
"51167",2016,4,3,559827,"2016-11-15"
"51169",2016,4,3,324232,"2016-11-15"
"51171",2016,4,9,521729,"2016-11-15"
"51173",2016,4,9,1304065,"2016-11-15"
"51175",2016,4,1,0,"2016-11-15"
"51177",2016,4,35,3859420,"2016-11-15"
"51179",2016,4,34,4628331,"2016-11-15"
"51185",2016,4,9,1393199,"2016-11-15"
"51187",2016,4,7,1100306,"2016-11-15"
"51191",2016,4,14,1821328,"2016-11-15"
"51193",2016,4,1,0,"2016-11-15"
"51195",2016,4,4,413725,"2016-11-15"
"51197",2016,4,5,542997,"2016-11-15"
"51199",2016,4,22,2873697,"2016-11-15"
"51510",2016,4,80,8733601,"2016-11-15"
"51520",2016,4,3,610409,"2016-11-15"
"51530",2016,4,2,0,"2016-11-15"
"51540",2016,4,21,2805738,"2016-11-15"
"51550",2016,4,67,12542685,"2016-11-15"
"51570",2016,4,17,2791987,"2016-11-15"
"51580",2016,4,2,0,"2016-11-15"
"51590",2016,4,25,3313122,"2016-11-15"
"51595",2016,4,3,356946,"2016-11-15"
"51600",2016,4,53,5300063,"2016-11-15"
"51610",2016,4,31,3189158,"2016-11-15"
"51620",2016,4,2,0,"2016-11-15"
"51630",2016,4,37,4188021,"2016-11-15"
"51640",2016,4,6,502526,"2016-11-15"
"51650",2016,4,36,4166946,"2016-11-15"
"51660",2016,4,31,2453435,"2016-11-15"
"51670",2016,4,5,466702,"2016-11-15"
"51678",2016,4,7,494110,"2016-11-15"
"51680",2016,4,44,4950649,"2016-11-15"
"51683",2016,4,23,2858270,"2016-11-15"
"51685",2016,4,2,0,"2016-11-15"
"51690",2016,4,14,1734004,"2016-11-15"
"51700",2016,4,63,6529239,"2016-11-15"
"51710",2016,4,49,9915315,"2016-11-15"
"51720",2016,4,3,146150,"2016-11-15"
"51730",2016,4,11,1107349,"2016-11-15"
"51735",2016,4,3,470885,"2016-11-15"
"51740",2016,4,25,4107952,"2016-11-15"
"51750",2016,4,4,786085,"2016-11-15"
"51760",2016,4,66,9293969,"2016-11-15"
"51770",2016,4,23,3386230,"2016-11-15"
"51775",2016,4,11,1908501,"2016-11-15"
"51790",2016,4,9,638866,"2016-11-15"
"51800",2016,4,21,4635606,"2016-11-15"
"51810",2016,4,196,31069141,"2016-11-15"
"51820",2016,4,14,1751909,"2016-11-15"
"51830",2016,4,7,1428171,"2016-11-15"
"51840",2016,4,30,5407440,"2016-11-15"
"51999",2016,4,36,3011544,"2016-11-15"
"53000",2016,4,3238,286552663,"2016-11-15"
"53001",2016,4,3,0,"2016-11-15"
"53003",2016,4,4,281572,"2016-11-15"
"53005",2016,4,66,8728253,"2016-11-15"
"53007",2016,4,34,2589309,"2016-11-15"
"53009",2016,4,27,2059250,"2016-11-15"
"53011",2016,4,175,23772785,"2016-11-15"
"53013",2016,4,1,0,"2016-11-15"
"53015",2016,4,33,3157638,"2016-11-15"
"53017",2016,4,10,911115,"2016-11-15"
"53021",2016,4,17,1995025,"2016-11-15"
"53023",2016,4,1,0,"2016-11-15"
"53025",2016,4,21,1940192,"2016-11-15"
"53027",2016,4,21,1271108,"2016-11-15"
"53029",2016,4,29,1878736,"2016-11-15"
"53031",2016,4,12,754039,"2016-11-15"
"53033",2016,4,1310,104073131,"2016-11-15"
"53035",2016,4,109,10370805,"2016-11-15"
"53037",2016,4,14,1089882,"2016-11-15"
"53039",2016,4,4,200559,"2016-11-15"
"53041",2016,4,24,2186815,"2016-11-15"
"53043",2016,4,3,0,"2016-11-15"
"53045",2016,4,11,821783,"2016-11-15"
"53047",2016,4,15,915323,"2016-11-15"
"53049",2016,4,3,142074,"2016-11-15"
"53051",2016,4,2,0,"2016-11-15"
"53053",2016,4,312,29874990,"2016-11-15"
"53055",2016,4,9,403928,"2016-11-15"
"53057",2016,4,51,4957126,"2016-11-15"
"53059",2016,4,1,0,"2016-11-15"
"53061",2016,4,347,26986786,"2016-11-15"
"53063",2016,4,230,19810916,"2016-11-15"
"53065",2016,4,10,1260505,"2016-11-15"
"53067",2016,4,127,15825329,"2016-11-15"
"53069",2016,4,1,0,"2016-11-15"
"53071",2016,4,24,1703779,"2016-11-15"
"53073",2016,4,91,6805391,"2016-11-15"
"53075",2016,4,14,811204,"2016-11-15"
"53077",2016,4,71,8478775,"2016-11-15"
"53999",2016,4,1,0,"2016-11-15"
"54000",2016,4,1,0,"2016-11-15"
"54000",2016,4,531,46814499,"2016-11-15"
"54001",2016,4,3,0,"2016-11-15"
"54003",2016,4,29,3123054,"2016-11-15"
"54005",2016,4,4,182592,"2016-11-15"
"54007",2016,4,2,0,"2016-11-15"
"54009",2016,4,6,304732,"2016-11-15"
"54011",2016,4,35,3165044,"2016-11-15"
"54015",2016,4,2,0,"2016-11-15"
"54019",2016,4,14,750220,"2016-11-15"
"54021",2016,4,1,0,"2016-11-15"
"54023",2016,4,2,0,"2016-11-15"
"54025",2016,4,12,1049503,"2016-11-15"
"54027",2016,4,3,0,"2016-11-15"
"54029",2016,4,12,353893,"2016-11-15"
"54031",2016,4,3,313362,"2016-11-15"
"54033",2016,4,24,3301795,"2016-11-15"
"54035",2016,4,8,399957,"2016-11-15"
"54037",2016,4,10,579636,"2016-11-15"
"54039",2016,4,88,10336952,"2016-11-15"
"54041",2016,4,3,0,"2016-11-15"
"54043",2016,4,2,0,"2016-11-15"
"54045",2016,4,4,379643,"2016-11-15"
"54047",2016,4,1,0,"2016-11-15"
"54049",2016,4,15,1254346,"2016-11-15"
"54051",2016,4,10,886600,"2016-11-15"
"54053",2016,4,5,192151,"2016-11-15"
"54055",2016,4,20,1283963,"2016-11-15"
"54057",2016,4,6,368867,"2016-11-15"
"54059",2016,4,5,330165,"2016-11-15"
"54061",2016,4,1,0,"2016-11-15"
"54061",2016,4,30,2296872,"2016-11-15"
"54063",2016,4,1,0,"2016-11-15"
"54065",2016,4,3,0,"2016-11-15"
"54067",2016,4,9,907068,"2016-11-15"
"54069",2016,4,25,1699221,"2016-11-15"
"54071",2016,4,3,67656,"2016-11-15"
"54073",2016,4,3,89782,"2016-11-15"
"54075",2016,4,2,0,"2016-11-15"
"54077",2016,4,6,274715,"2016-11-15"
"54079",2016,4,21,2147005,"2016-11-15"
"54081",2016,4,31,3252286,"2016-11-15"
"54083",2016,4,5,463185,"2016-11-15"
"54085",2016,4,2,0,"2016-11-15"
"54087",2016,4,2,0,"2016-11-15"
"54089",2016,4,2,0,"2016-11-15"
"54091",2016,4,4,223384,"2016-11-15"
"54093",2016,4,1,0,"2016-11-15"
"54095",2016,4,1,0,"2016-11-15"
"54097",2016,4,4,703209,"2016-11-15"
"54099",2016,4,5,319219,"2016-11-15"
"54101",2016,4,2,0,"2016-11-15"
"54103",2016,4,5,159733,"2016-11-15"
"54107",2016,4,29,3374181,"2016-11-15"
"54109",2016,4,2,0,"2016-11-15"
"54999",2016,4,4,175418,"2016-11-15"
"55000",2016,4,1881,288776881,"2016-11-15"
"55001",2016,4,2,0,"2016-11-15"
"55003",2016,4,7,1214945,"2016-11-15"
"55005",2016,4,13,1676141,"2016-11-15"
"55007",2016,4,1,0,"2016-11-15"
"55009",2016,4,82,19352970,"2016-11-15"
"55011",2016,4,5,286751,"2016-11-15"
"55013",2016,4,2,0,"2016-11-15"
"55015",2016,4,8,1201206,"2016-11-15"
"55017",2016,4,13,2436769,"2016-11-15"
"55019",2016,4,7,731747,"2016-11-15"
"55021",2016,4,10,1575944,"2016-11-15"
"55023",2016,4,5,583546,"2016-11-15"
"55025",2016,4,145,39443582,"2016-11-15"
"55027",2016,4,14,1921175,"2016-11-15"
"55029",2016,4,6,756113,"2016-11-15"
"55031",2016,4,14,1437523,"2016-11-15"
"55033",2016,4,7,765087,"2016-11-15"
"55035",2016,4,42,9312110,"2016-11-15"
"55037",2016,4,0,0,"2016-11-15"
"55039",2016,4,32,4578339,"2016-11-15"
"55041",2016,4,1,0,"2016-11-15"
"55043",2016,4,14,1414632,"2016-11-15"
"55045",2016,4,11,1462249,"2016-11-15"
"55047",2016,4,6,247196,"2016-11-15"
"55049",2016,4,5,0,"2016-11-15"
"55051",2016,4,2,0,"2016-11-15"
"55053",2016,4,3,749418,"2016-11-15"
"55055",2016,4,25,2905767,"2016-11-15"
"55057",2016,4,5,458750,"2016-11-15"
"55059",2016,4,58,6319529,"2016-11-15"
"55061",2016,4,3,0,"2016-11-15"
"55063",2016,4,54,6525506,"2016-11-15"
"55065",2016,4,3,203786,"2016-11-15"
"55067",2016,4,6,630241,"2016-11-15"
"55069",2016,4,8,627317,"2016-11-15"
"55071",2016,4,22,3233053,"2016-11-15"
"55073",2016,4,56,12057686,"2016-11-15"
"55075",2016,4,13,1578636,"2016-11-15"
"55077",2016,4,1,0,"2016-11-15"
"55079",2016,4,335,40141924,"2016-11-15"
"55081",2016,4,8,1051081,"2016-11-15"
"55083",2016,4,7,341652,"2016-11-15"
"55085",2016,4,17,0,"2016-11-15"
"55087",2016,4,77,13712605,"2016-11-15"
"55089",2016,4,53,6689581,"2016-11-15"
"55091",2016,4,3,0,"2016-11-15"
"55093",2016,4,8,2031852,"2016-11-15"
"55095",2016,4,14,1646682,"2016-11-15"
"55097",2016,4,23,2703548,"2016-11-15"
"55099",2016,4,4,906998,"2016-11-15"
"55101",2016,4,56,8005856,"2016-11-15"
"55103",2016,4,4,571006,"2016-11-15"
"55105",2016,4,44,7438528,"2016-11-15"
"55107",2016,4,3,594657,"2016-11-15"
"55109",2016,4,28,3449910,"2016-11-15"
"55111",2016,4,12,5216379,"2016-11-15"
"55113",2016,4,6,0,"2016-11-15"
"55115",2016,4,12,847440,"2016-11-15"
"55117",2016,4,40,4493102,"2016-11-15"
"55119",2016,4,5,724259,"2016-11-15"
"55121",2016,4,6,359863,"2016-11-15"
"55123",2016,4,9,526891,"2016-11-15"
"55125",2016,4,5,695930,"2016-11-15"
"55127",2016,4,27,3827270,"2016-11-15"
"55129",2016,4,4,352428,"2016-11-15"
"55131",2016,4,46,6005755,"2016-11-15"
"55133",2016,4,216,26799475,"2016-11-15"
"55135",2016,4,13,1711708,"2016-11-15"
"55137",2016,4,2,0,"2016-11-15"
"55139",2016,4,60,6512594,"2016-11-15"
"55141",2016,4,20,4451255,"2016-11-15"
"55999",2016,4,3,0,"2016-11-15"
"56000",2016,4,241,20820545,"2016-11-15"
"56001",2016,4,13,1046148,"2016-11-15"
"56003",2016,4,3,0,"2016-11-15"
"56005",2016,4,11,2048317,"2016-11-15"
"56007",2016,4,4,282559,"2016-11-15"
"56009",2016,4,5,296952,"2016-11-15"
"56011",2016,4,1,0,"2016-11-15"
"56013",2016,4,16,1254691,"2016-11-15"
"56015",2016,4,3,311625,"2016-11-15"
"56017",2016,4,1,0,"2016-11-15"
"56019",2016,4,3,245982,"2016-11-15"
"56021",2016,4,45,4227005,"2016-11-15"
"56023",2016,4,11,453394,"2016-11-15"
"56025",2016,4,40,3430178,"2016-11-15"
"56029",2016,4,16,904828,"2016-11-15"
"56031",2016,4,2,0,"2016-11-15"
"56033",2016,4,17,1219233,"2016-11-15"
"56035",2016,4,3,240815,"2016-11-15"
"56037",2016,4,20,1492026,"2016-11-15"
"56039",2016,4,14,1419632,"2016-11-15"
"56041",2016,4,8,742787,"2016-11-15"
"56043",2016,4,2,0,"2016-11-15"
"56045",2016,4,2,0,"2016-11-15"
"56999",2016,4,1,0,"2016-11-15"
"72000",2016,4,870,14120362,"2016-11-15"
"72001",2016,4,2,0,"2016-11-15"
"72003",2016,4,7,0,"2016-11-15"
"72005",2016,4,18,437611,"2016-11-15"
"72007",2016,4,5,62360,"2016-11-15"
"72009",2016,4,7,86172,"2016-11-15"
"72011",2016,4,5,67577,"2016-11-15"
"72013",2016,4,26,386844,"2016-11-15"
"72015",2016,4,2,0,"2016-11-15"
"72017",2016,4,4,0,"2016-11-15"
"72019",2016,4,4,60350,"2016-11-15"
"72021",2016,4,71,1235134,"2016-11-15"
"72023",2016,4,8,150488,"2016-11-15"
"72025",2016,4,48,698190,"2016-11-15"
"72027",2016,4,4,90190,"2016-11-15"
"72029",2016,4,8,89609,"2016-11-15"
"72031",2016,4,43,667997,"2016-11-15"
"72033",2016,4,3,41863,"2016-11-15"
"72035",2016,4,8,151549,"2016-11-15"
"72037",2016,4,6,43298,"2016-11-15"
"72039",2016,4,1,0,"2016-11-15"
"72041",2016,4,10,0,"2016-11-15"
"72043",2016,4,5,0,"2016-11-15"
"72045",2016,4,1,0,"2016-11-15"
"72047",2016,4,4,32911,"2016-11-15"
"72051",2016,4,7,79783,"2016-11-15"
"72053",2016,4,12,193517,"2016-11-15"
"72055",2016,4,2,0,"2016-11-15"
"72057",2016,4,13,209007,"2016-11-15"
"72059",2016,4,1,0,"2016-11-15"
"72061",2016,4,44,1145707,"2016-11-15"
"72063",2016,4,6,64639,"2016-11-15"
"72065",2016,4,12,147329,"2016-11-15"
"72067",2016,4,2,0,"2016-11-15"
"72069",2016,4,24,395605,"2016-11-15"
"72071",2016,4,8,141057,"2016-11-15"
"72073",2016,4,2,0,"2016-11-15"
"72075",2016,4,7,96895,"2016-11-15"
"72077",2016,4,9,105759,"2016-11-15"
"72079",2016,4,4,25181,"2016-11-15"
"72081",2016,4,1,0,"2016-11-15"
"72083",2016,4,1,0,"2016-11-15"
"72085",2016,4,8,102312,"2016-11-15"
"72087",2016,4,2,0,"2016-11-15"
"72089",2016,4,2,0,"2016-11-15"
"72091",2016,4,16,307919,"2016-11-15"
"72095",2016,4,2,0,"2016-11-15"
"72097",2016,4,32,676259,"2016-11-15"
"72099",2016,4,4,67983,"2016-11-15"
"72101",2016,4,4,60713,"2016-11-15"
"72103",2016,4,2,0,"2016-11-15"
"72105",2016,4,8,216934,"2016-11-15"
"72107",2016,4,3,45608,"2016-11-15"
"72109",2016,4,1,0,"2016-11-15"
"72111",2016,4,4,0,"2016-11-15"
"72113",2016,4,44,600296,"2016-11-15"
"72115",2016,4,3,19015,"2016-11-15"
"72117",2016,4,2,0,"2016-11-15"
"72119",2016,4,6,68217,"2016-11-15"
"72121",2016,4,3,32007,"2016-11-15"
"72123",2016,4,4,18740,"2016-11-15"
"72125",2016,4,13,222528,"2016-11-15"
"72127",2016,4,169,2987242,"2016-11-15"
"72129",2016,4,7,112727,"2016-11-15"
"72131",2016,4,4,0,"2016-11-15"
"72133",2016,4,2,0,"2016-11-15"
"72135",2016,4,8,100880,"2016-11-15"
"72137",2016,4,14,202372,"2016-11-15"
"72139",2016,4,7,86592,"2016-11-15"
"72141",2016,4,3,26842,"2016-11-15"
"72143",2016,4,6,131850,"2016-11-15"
"72145",2016,4,12,163273,"2016-11-15"
"72149",2016,4,3,34097,"2016-11-15"
"72151",2016,4,6,91422,"2016-11-15"
"72153",2016,4,11,148648,"2016-11-15"
"78000",2016,4,27,1419544,"2016-11-15"
"78010",2016,4,10,0,"2016-11-15"
"78020",2016,4,1,0,"2016-11-15"
"78030",2016,4,16,958418,"2016-11-15"
,2016,4,46,0,"2016-11-15"
,2016,4,52,906287,"2016-11-15"
,2016,4,248,29468192,"2016-11-15"
,2016,4,43,4513058,"2016-11-15"
,2016,4,44,4437653,"2016-11-15"
,2016,4,324,33617887,"2016-11-15"
,2016,4,387,0,"2016-11-15"
,2016,4,50,0,"2016-11-15"
,2016,4,344,37175273,"2016-11-15"
,2016,4,45,3039532,"2016-11-15"
,2016,4,95,10549416,"2016-11-15"
,2016,4,28,3536038,"2016-11-15"
,2016,4,177,18955144,"2016-11-15"
,2016,4,164,20575764,"2016-11-15"
,2016,4,41,4753758,"2016-11-15"
,2016,4,85,14913811,"2016-11-15"
,2016,4,45,643378,"2016-11-15"
,2016,4,177,0,"2016-11-15"
,2016,4,71,0,"2016-11-15"
,2016,4,2301,248832477,"2016-11-15"
,2016,4,88,9574378,"2016-11-15"
,2016,4,40,3677472,"2016-11-15"
,2016,4,183,19600386,"2016-11-15"
,2016,4,848,91275870,"2016-11-15"
,2016,4,224,22689349,"2016-11-15"
,2016,4,1115,121261985,"2016-11-15"
,2016,4,54,6643792,"2016-11-15"
,2016,4,110,12219026,"2016-11-15"
,2016,4,290,26061076,"2016-11-15"
,2016,4,51,3804191,"2016-11-15"
,2016,4,35,3421898,"2016-11-15"
,2016,4,125,11785472,"2016-11-15"
,2016,4,45,4002506,"2016-11-15"
,2016,4,91,6805391,"2016-11-15"
,2016,4,93,14109841,"2016-11-15"
,2016,4,84,0,"2016-11-15"
,2016,4,65,10651441,"2016-11-15"
,2016,4,441,40242733,"2016-11-15"
,2016,4,56,0,"2016-11-15"
,2016,4,40,0,"2016-11-15"
,2016,4,64,7167291,"2016-11-15"
,2016,4,49,6216654,"2016-11-15"
,2016,4,28,1936577,"2016-11-15"
,2016,4,286,23886349,"2016-11-15"
,2016,4,2351,316397381,"2016-11-15"
,2016,4,234,19772493,"2016-11-15"
,2016,4,58,0,"2016-11-15"
,2016,4,109,10370805,"2016-11-15"
,2016,4,547,63048709,"2016-11-15"
,2016,4,76,10784149,"2016-11-15"
,2016,4,35,0,"2016-11-15"
,2016,4,421,41565534,"2016-11-15"
,2016,4,50,5716381,"2016-11-15"
,2016,4,99,0,"2016-11-15"
,2016,4,31,4623551,"2016-11-15"
,2016,4,145,14533480,"2016-11-15"
,2016,4,237,26109505,"2016-11-15"
,2016,4,35,0,"2016-11-15"
,2016,4,36,2563028,"2016-11-15"
,2016,4,30,3027287,"2016-11-15"
