"dataset","NOHSS_topic","indicator_short","indicator_text","indicator_tooltip","geo_name","geo_abr","fips_code","fips_code_1","years","year_min","desired_direction","unit","value","lower_CI","upper_CI","indicator_calculation","base_population","geo_type","measure_value","measure_group","indicator","X6","geo_level","geo_abr_1","service","id"
"CMS-416","health outcome","sealants placed on 6-9 year olds","percent of Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Minnesota","MN",NA,NA,"2016","2016","higher","percent",14.51952824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2617
"CMS-416","health outcome","sealants placed on 6-9 year olds","percent of Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Minnesota","MN",NA,NA,"2017","2017","higher","percent",14.23560659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2618
"CMS-416","health outcome","sealants placed on 6-9 year olds","percent of Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Minnesota","MN",NA,NA,"2018","2018","higher","percent",15.37999616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2619
"CMS-416","health outcome","sealants placed on 6-9 year olds","percent of Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Minnesota","MN",NA,NA,"2019","2019","higher","percent",16.03834931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2620
"CMS-416","health outcome","sealants placed on 10-14 year olds","percent of Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Minnesota","MN",NA,NA,"2010","2010","higher","percent",13.33566718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2621
"CMS-416","health outcome","sealants placed on 10-14 year olds","percent of Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Minnesota","MN",NA,NA,"2011","2011","higher","percent",11.79576169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2622
"CMS-416","health outcome","sealants placed on 10-14 year olds","percent of Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Minnesota","MN",NA,NA,"2012","2012","higher","percent",8.716410602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2623
"CMS-416","health outcome","sealants placed on 10-14 year olds","percent of Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Minnesota","MN",NA,NA,"2013","2013","higher","percent",11.06312553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2624
"CMS-416","health outcome","sealants placed on 10-14 year olds","percent of Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Minnesota","MN",NA,NA,"2014","2014","higher","percent",11.16728507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2625
"CMS-416","health outcome","sealants placed on 10-14 year olds","percent of Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Minnesota","MN",NA,NA,"2015","2015","higher","percent",10.94666056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2626
"CMS-416","health outcome","sealants placed on 10-14 year olds","percent of Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Minnesota","MN",NA,NA,"2016","2016","higher","percent",11.65551778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2627
"CMS-416","health outcome","sealants placed on 10-14 year olds","percent of Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Minnesota","MN",NA,NA,"2017","2017","higher","percent",11.4828793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2628
"CMS-416","health outcome","sealants placed on 10-14 year olds","percent of Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Minnesota","MN",NA,NA,"2018","2018","higher","percent",12.56159307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2629
"CMS-416","health outcome","sealants placed on 10-14 year olds","percent of Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Minnesota","MN",NA,NA,"2019","2019","higher","percent",13.35824769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2630
"CMS-416","health outcome","sealants placed on 6-9 year olds","percent of Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Mississippi","MS",NA,NA,"2010","2010","higher","percent",15.37704101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2631
"CMS-416","health outcome","sealants placed on 6-9 year olds","percent of Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Mississippi","MS",NA,NA,"2011","2011","higher","percent",15.61216609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2632
"CMS-416","health outcome","sealants placed on 6-9 year olds","percent of Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Mississippi","MS",NA,NA,"2012","2012","higher","percent",15.96087013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2633
"CMS-416","health outcome","sealants placed on 6-9 year olds","percent of Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Mississippi","MS",NA,NA,"2013","2013","higher","percent",15.74568026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2634
"CMS-416","health outcome","sealants placed on 6-9 year olds","percent of Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Mississippi","MS",NA,NA,"2014","2014","higher","percent",17.74349811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2635
"CMS-416","health outcome","sealants placed on 6-9 year olds","percent of Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Mississippi","MS",NA,NA,"2015","2015","higher","percent",17.63389555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2636
"CMS-416","health outcome","sealants placed on 6-9 year olds","percent of Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Mississippi","MS",NA,NA,"2016","2016","higher","percent",18.52469384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2637
"CMS-416","health outcome","sealants placed on 6-9 year olds","percent of Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Mississippi","MS",NA,NA,"2017","2017","higher","percent",18.57394277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2638
"CMS-416","health outcome","sealants placed on 6-9 year olds","percent of Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Mississippi","MS",NA,NA,"2018","2018","higher","percent",18.16597644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2639
"CMS-416","health outcome","sealants placed on 6-9 year olds","percent of Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Mississippi","MS",NA,NA,"2019","2019","higher","percent",18.41500088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2640
"CMS-416","health outcome","sealants placed on 10-14 year olds","percent of Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Mississippi","MS",NA,NA,"2010","2010","higher","percent",18.26086957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2641
"CMS-416","health outcome","sealants placed on 10-14 year olds","percent of Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Mississippi","MS",NA,NA,"2011","2011","higher","percent",18.54716039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2642
"CMS-416","health outcome","sealants placed on 10-14 year olds","percent of Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Mississippi","MS",NA,NA,"2012","2012","higher","percent",18.17274593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2643
"CMS-416","health outcome","sealants placed on 10-14 year olds","percent of Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Mississippi","MS",NA,NA,"2013","2013","higher","percent",17.66634695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2644
"CMS-416","health outcome","sealants placed on 10-14 year olds","percent of Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Mississippi","MS",NA,NA,"2014","2014","higher","percent",19.3331318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2645
"CMS-416","health outcome","sealants placed on 10-14 year olds","percent of Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Mississippi","MS",NA,NA,"2015","2015","higher","percent",18.64841247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2646
"CMS-416","health outcome","sealants placed on 10-14 year olds","percent of Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Mississippi","MS",NA,NA,"2016","2016","higher","percent",17.57257095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2647
"CMS-416","health outcome","sealants placed on 10-14 year olds","percent of Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Mississippi","MS",NA,NA,"2017","2017","higher","percent",17.76043371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2648
"CMS-416","health outcome","sealants placed on 10-14 year olds","percent of Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Mississippi","MS",NA,NA,"2018","2018","higher","percent",17.52659996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2649
"CMS-416","health outcome","sealants placed on 10-14 year olds","percent of Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Mississippi","MS",NA,NA,"2019","2019","higher","percent",18.23913003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2650
"CMS-416","health outcome","sealants placed on 6-9 year olds","percent of Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Missouri","MO",NA,NA,"2010","2010","higher","percent",12.92356003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2651
"CMS-416","health outcome","sealants placed on 6-9 year olds","percent of Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Missouri","MO",NA,NA,"2011","2011","higher","percent",13.44244842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2652
"CMS-416","health outcome","sealants placed on 6-9 year olds","percent of Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Missouri","MO",NA,NA,"2012","2012","higher","percent",13.47855134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2653
"CMS-416","health outcome","sealants placed on 6-9 year olds","percent of Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Missouri","MO",NA,NA,"2013","2013","higher","percent",13.44490031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2654
"CMS-416","health outcome","sealants placed on 6-9 year olds","percent of Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Missouri","MO",NA,NA,"2014","2014","higher","percent",13.46903071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2655
"CMS-416","health outcome","sealants placed on 6-9 year olds","percent of Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Missouri","MO",NA,NA,"2015","2015","higher","percent",14.12577842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2656
"CMS-416","health outcome","sealants placed on 6-9 year olds","percent of Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Missouri","MO",NA,NA,"2016","2016","higher","percent",13.5150252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2657
"CMS-416","health outcome","sealants placed on 6-9 year olds","percent of Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Missouri","MO",NA,NA,"2017","2017","higher","percent",12.15025556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2658
"CMS-416","health outcome","sealants placed on 6-9 year olds","percent of Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Missouri","MO",NA,NA,"2018","2018","higher","percent",12.51102598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2659
"CMS-416","health outcome","sealants placed on 6-9 year olds","percent of Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 6-9 had sealants placed during the year","Missouri","MO",NA,NA,"2019","2019","higher","percent",13.80012155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2660
"CMS-416","health outcome","sealants placed on 10-14 year olds","percent of Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Missouri","MO",NA,NA,"2010","2010","higher","percent",10.45283399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2661
"CMS-416","health outcome","sealants placed on 10-14 year olds","percent of Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Missouri","MO",NA,NA,"2011","2011","higher","percent",10.47344175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2662
"CMS-416","health outcome","sealants placed on 10-14 year olds","percent of Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Medicaid or CHIP-enrolled children ages 10-14 had sealants placed during the year","Missouri","MO",NA,NA,"2012","2012","higher","percent",10.61313136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2663
