provider_specialty_id,provider_id,specialty
2664,1437163599,General Dentistry
2665,1437166758,General Dentistry
2666,1437168630,Oral and Maxillofacial Surgery
2667,1437185766,Orthodontics and Dentofacial Orthopedics
2668,1437215316,General Dentistry
2669,1437237302,General Dentistry
2670,1089577,General Dentistry
2671,1437445400,General Dentistry
2672,1437602141,General Dentistry
2673,1447217369,Oral and Maxillofacial Surgery
2674,1447260930,Orthodontics and Dentofacial Orthopedics
2675,1447319561,General Dentistry
2676,1447321708,General Dentistry
2677,1447383567,General Dentistry
2678,1447419080,General Dentistry
2679,1447441241,General Dentistry
2680,1447515770,General Dentistry
2681,1447609680,General Dentistry
2682,1089593,General Dentistry
2683,1447664347,General Dentistry
2684,1457365165,General Dentistry
2685,1457376246,General Dentistry
2686,1457377012,General Dentistry
2687,1457437642,General Dentistry
2688,1457509887,General Dentistry
2689,1457517062,General Dentistry
2690,1089618,General Dentistry
2691,1457805376,General Dentistry
2692,1457880361,General Dentistry
2693,1457889453,General Dentistry
2694,1467443390,General Dentistry
2695,1467464065,General Dentistry
2696,1467476564,General Dentistry
2697,1467612465,General Dentistry
2698,1467664656,General Dentistry
2699,1467672972,Orthodontics and Dentofacial Orthopedics
2700,1467801233,General Dentistry
2701,1467891606,General Dentistry
2702,1467976050,General Dentistry
2703,1477510246,General Dentistry
2704,1477618114,General Dentistry
2705,1477622967,General Dentistry
2706,1477647089,Oral and Maxillofacial Surgery
2707,1477655561,General Dentistry
2708,1477707032,General Dentistry
2709,1477757292,General Dentistry
2710,1477805836,General Dentistry
2711,1477902856,General Dentistry
2712,1477903052,General Dentistry
2713,1487004925,General Dentistry
2714,1487093019,General Dentistry
2715,1487178729,General Dentistry
2716,1487646022,General Dentistry
2717,1487728432,Orthodontics and Dentofacial Orthopedics
2718,1487742060,General Dentistry
2719,1487765350,Oral and Maxillofacial Surgery
2720,1487829420,Oral and Maxillofacial Surgery
2721,1487875985,General Dentistry
2722,1487880324,General Dentistry
2723,1487917001,General Dentistry
2724,1497076715,General Dentistry
2725,1497083471,General Dentistry
2726,1497138549,General Dentistry
2727,1497249031,General Dentistry
2728,1497278659,General Dentistry
2729,1497767073,General Dentistry
2730,1497783906,General Dentistry
2731,1497826366,General Dentistry
2732,1497912927,General Dentistry
2733,1497928485,General Dentistry
2734,1089601,General Dentistry
2735,1508187626,General Dentistry
2736,1508207283,General Dentistry
2737,1013358316,General Dentistry
2738,1013366434,General Dentistry
2739,1013401900,General Dentistry
2740,1013490218,General Dentistry
2741,1013930163,General Dentistry
2742,1013958149,General Dentistry
2743,1013993492,General Dentistry
2744,1023102241,General Dentistry
2745,1023134921,General Dentistry
2746,1023171808,General Dentistry
2747,1023196086,General Dentistry
2748,1023321098,General Dentistry
2749,1089611,General Dentistry
2750,1023498359,General Dentistry
2751,1023498482,General Dentistry
2752,1033121512,General Dentistry
2753,1033157995,General Dentistry
2754,1033226485,Orthodontics and Dentofacial Orthopedics
2755,1033230032,General Dentistry
2756,1033270475,General Dentistry
2757,1033318068,General Dentistry
2758,1033516034,Orthodontics and Dentofacial Orthopedics
2759,1033559737,General Dentistry
2760,1033560412,General Dentistry
2761,1033593793,General Dentistry
2762,1033604418,General Dentistry
2763,1043284888,General Dentistry
2764,1043325145,General Dentistry
2765,1043370331,General Dentistry
2766,1043396823,General Dentistry
2767,1043447550,General Dentistry
2768,1043639651,General Dentistry
2769,1043658669,General Dentistry
2770,1053460790,General Dentistry
2771,1053473553,General Dentistry
2772,1053486134,General Dentistry
2773,1053516369,General Dentistry
2774,1053545665,General Dentistry
2775,1053606624,General Dentistry
2776,1053620864,General Dentistry
2777,1063499986,General Dentistry
2778,1063519676,Oral and Maxillofacial Surgery
2779,1063527042,General Dentistry
2780,1063540193,General Dentistry
2781,1063555415,General Dentistry
2782,1063573780,General Dentistry
2783,1063954139,General Dentistry
2784,1073520300,General Dentistry
2785,1073601795,General Dentistry
2786,1073616298,General Dentistry
2787,1073620043,General Dentistry
2788,1073632220,General Dentistry
2789,1073683827,General Dentistry
2790,1073698379,General Dentistry
2791,1073699542,General Dentistry
2792,1073714770,General Dentistry
2793,1073734000,General Dentistry
2794,1073743878,General Dentistry
2795,1073995585,General Dentistry
2796,1089591,General Dentistry
2797,1083135933,General Dentistry
2798,1083266225,General Dentistry
2799,1083274823,General Dentistry
2800,1083628796,General Dentistry
2801,1089597,General Dentistry
2802,1083742928,General Dentistry
2803,1083787550,General Dentistry
2804,1083787683,General Dentistry
2805,1083843544,General Dentistry
2806,1093086043,General Dentistry
2807,1093109597,General Dentistry
2808,1093120727,General Dentistry
2809,1093136327,General Dentistry
2810,1093889883,General Dentistry
2811,1089607,General Dentistry
2812,1093921926,Orthodontics and Dentofacial Orthopedics
2813,1093979254,General Dentistry
2814,1104047067,General Dentistry
2815,1104188366,General Dentistry
2816,1104210277,General Dentistry
2817,1104908128,General Dentistry
2818,1104951284,General Dentistry
2819,1089604,General Dentistry
2820,1114009636,General Dentistry
2821,1114013067,General Dentistry
2822,1114035706,General Dentistry
2823,1114115219,Orthodontics and Dentofacial Orthopedics
2824,1114138971,General Dentistry
2825,1114339926,General Dentistry
2826,1114350410,General Dentistry
2827,1114419744,General Dentistry
2828,1114447216,General Dentistry
2829,1114937323,General Dentistry
2830,1114946811,General Dentistry
2831,1124032362,General Dentistry
2832,1124074695,Oral and Maxillofacial Surgery
2833,1124119656,General Dentistry
2834,1124287693,General Dentistry
2835,1089588,General Dentistry
2836,1124401336,General Dentistry
2837,1124434709,General Dentistry
2838,1124519350,General Dentistry
2839,1134165335,General Dentistry
2840,1134174733,General Dentistry
2841,1134324296,General Dentistry
2842,1134416407,General Dentistry
2843,1134502206,General Dentistry
2844,1134502628,General Dentistry
2845,1134582372,General Dentistry
2846,1144312950,General Dentistry
2847,1144634429,General Dentistry
2848,1144670126,General Dentistry
2849,1639248024,General Dentistry
2850,1639396807,General Dentistry
2851,1649216656,General Dentistry
2852,1649280124,General Dentistry
2853,1649311416,General Dentistry
2854,1089579,General Dentistry
2855,1649347634,General Dentistry
2856,1089608,General Dentistry
2857,1649401597,General Dentistry
2858,1649591256,General Dentistry
2859,1649763723,General Dentistry
2860,1659395648,General Dentistry
2861,1659533479,General Dentistry
2862,1659667251,General Dentistry
2863,1659711497,General Dentistry
2864,1659722106,General Dentistry
2865,1669021564,General Dentistry
2866,1669482063,Orthodontics and Dentofacial Orthopedics
2867,1089572,General Dentistry
2868,1669574166,General Dentistry
2869,1089570,Orthodontics and Dentofacial Orthopedics
2870,1669632741,General Dentistry
2871,1669827465,General Dentistry
2872,1669908216,Orthodontics and Dentofacial Orthopedics
2873,1679003909,General Dentistry
2874,1679622047,General Dentistry
2875,1679659841,General Dentistry
2876,1679680300,General Dentistry
2877,1679687248,General Dentistry
2878,1679711444,General Dentistry
2879,1679788426,Oral and Maxillofacial Surgery
2880,1679912679,General Dentistry
2881,1679955975,General Dentistry
2882,1689103038,General Dentistry
2883,1689129447,General Dentistry
2884,1689167272,General Dentistry
2885,1689601015,General Dentistry
2886,1689687014,General Dentistry
2887,1689884306,General Dentistry
2888,1689974362,General Dentistry
2889,1699094714,Oral and Maxillofacial Surgery
2890,1699096818,General Dentistry
2891,1699178376,General Dentistry
2892,1699266338,General Dentistry
2893,1699707661,General Dentistry
2894,1699782128,General Dentistry
2895,1699789172,Orthodontics and Dentofacial Orthopedics
2896,1699823948,Oral and Maxillofacial Surgery
2897,1699845834,General Dentistry
2898,1699854448,General Dentistry
2899,1699861708,General Dentistry
2900,1699875294,General Dentistry
2901,1700309127,General Dentistry
2902,1700934874,Oral and Maxillofacial Surgery
2903,1710019708,General Dentistry
2904,1710032479,Orthodontics and Dentofacial Orthopedics
2905,1710036314,General Dentistry
2906,1710068218,General Dentistry
2907,1710072277,General Dentistry
2908,1710078803,General Dentistry
2909,1710079389,General Dentistry
2910,1710085907,General Dentistry
2911,1710100896,General Dentistry
2912,1089599,General Dentistry
2913,1710149521,General Dentistry
2914,1710214200,General Dentistry
2915,1710393517,General Dentistry
2916,1710995766,General Dentistry
2917,1720093479,General Dentistry
2918,1720094766,General Dentistry
2919,1720146590,General Dentistry
2920,1720182884,General Dentistry
2921,1720222607,Oral and Maxillofacial Surgery
2922,1720242167,General Dentistry
2923,1720251424,General Dentistry
2924,1720403801,General Dentistry
2925,1720438930,General Dentistry
2926,1720579873,General Dentistry
2927,1730202037,General Dentistry
2928,1730262684,Orthodontics and Dentofacial Orthopedics
2929,1730283334,General Dentistry
2930,1089584,General Dentistry
2931,1730400326,General Dentistry
2932,1730641937,General Dentistry
2933,1089574,General Dentistry
2934,1089600,General Dentistry
2935,1740285014,General Dentistry
2936,1740297365,General Dentistry
2937,1740350875,General Dentistry
2938,1740353325,General Dentistry
2939,1740382118,Oral and Maxillofacial Surgery
2940,1740385202,General Dentistry
2941,1740508217,General Dentistry
2942,1740594456,General Dentistry
2943,1089617,General Dentistry
2944,1750397881,General Dentistry
2945,1750410569,General Dentistry
2946,1750410619,General Dentistry
2947,1750432886,General Dentistry
2948,1750433686,General Dentistry
2949,1750448114,General Dentistry
2950,1750468724,General Dentistry
2951,1750499547,General Dentistry
2952,1750653127,General Dentistry
2953,1750707097,General Dentistry
2954,1750720694,General Dentistry
2955,1750857066,General Dentistry
2956,1760041362,General Dentistry
2957,1089615,General Dentistry
2958,1760499602,General Dentistry
2959,1760534226,General Dentistry
2960,1760563787,General Dentistry
2961,1760646871,General Dentistry
2962,1760737209,General Dentistry
2963,1770508491,General Dentistry
2964,1770596744,General Dentistry
2965,1770655185,General Dentistry
2966,1770668014,General Dentistry
2967,1770687790,Orthodontics and Dentofacial Orthopedics
2968,1089596,General Dentistry
2969,1770795254,General Dentistry
2970,1003392218,General Dentistry
2971,1003826314,General Dentistry
2972,1003851189,General Dentistry
2973,1003903287,Oral and Maxillofacial Surgery
2974,1003963075,General Dentistry
2975,1003981283,General Dentistry
2976,1003984360,General Dentistry
2977,1013015338,General Dentistry
2978,1013049634,General Dentistry
2979,1013064310,Oral and Maxillofacial Surgery
2980,1013076397,General Dentistry
2981,1013159557,General Dentistry
2982,1013159979,Orthodontics and Dentofacial Orthopedics
2983,1089578,Oral and Maxillofacial Surgery
2984,1013244557,General Dentistry
2985,1770932808,General Dentistry
2986,1780034173,General Dentistry
2987,1780742023,Oral and Maxillofacial Surgery
2988,1780754036,General Dentistry
2989,1089568,General Dentistry
2990,1780991455,General Dentistry
2991,1790214468,General Dentistry
2992,1790239283,General Dentistry
2993,1089583,Oral and Maxillofacial Surgery
2994,1790899912,General Dentistry
2995,1089605,General Dentistry
2996,1801015433,General Dentistry
2997,1801091012,General Dentistry
2998,1801181672,General Dentistry
2999,1801298617,General Dentistry
3000,1801328240,General Dentistry
3001,1801380258,General Dentistry
3002,1089567,General Dentistry
3003,1801830948,Oral and Maxillofacial Surgery
3004,1801840749,General Dentistry
3005,1801906250,General Dentistry
3006,1801907142,General Dentistry
3007,1801984216,General Dentistry
3008,1811095656,General Dentistry
3009,1811096126,General Dentistry
3010,1811336704,General Dentistry
3011,1811363807,General Dentistry
3012,1811483779,General Dentistry
3013,1811913999,General Dentistry
3014,1821103078,General Dentistry
3015,1821114257,General Dentistry
3016,1821123647,General Dentistry
3017,1821149337,General Dentistry
3018,1821150251,General Dentistry
3019,1821182353,General Dentistry
3020,1821182577,General Dentistry
3021,1821384900,General Dentistry
3022,1831106434,General Dentistry
3023,1831108273,Oral and Maxillofacial Surgery
3024,1831166750,General Dentistry
3025,1831263821,General Dentistry
3026,1831271923,General Dentistry
3027,1831301951,General Dentistry
3028,1831314574,General Dentistry
3029,1831350586,General Dentistry
3030,1841356987,General Dentistry
3031,1841371549,General Dentistry
3032,1841428117,General Dentistry
3033,1089594,General Dentistry
3034,1841638962,General Dentistry
3035,1841728235,General Dentistry
3036,1841762200,General Dentistry
3037,1851473326,General Dentistry
3038,1851661003,General Dentistry
3039,1861412082,General Dentistry
3040,1861469777,General Dentistry
3041,1861496267,General Dentistry
3042,1861574097,General Dentistry
3043,1861588501,General Dentistry
3044,1861593410,General Dentistry
3045,1861611311,General Dentistry
3046,1861665515,General Dentistry
3047,1861718025,General Dentistry
3048,1871046078,General Dentistry
3049,1871145664,General Dentistry
3050,1871553958,Oral and Maxillofacial Surgery
3051,1871619049,General Dentistry
3052,1871671297,General Dentistry
3053,1871698548,General Dentistry
3054,1089613,General Dentistry
3055,1089606,General Dentistry
3056,1871721605,General Dentistry
3057,1881022499,General Dentistry
3058,1881116317,General Dentistry
3059,1881665206,General Dentistry
3060,1881710945,Oral and Maxillofacial Surgery
3061,1881752079,General Dentistry
3062,1881777126,Orthodontics and Dentofacial Orthopedics
3063,1881797447,General Dentistry
3064,1881798957,General Dentistry
